date,humidity,temperature,weight
2017-04-02,89.95041666666671,33.72371527777779,49890.22708333342
2017-04-03,92.14874999999998,33.25291666666668,49851.67375000003
2017-04-04,93.67020833333338,33.013124999999995,49313.89743055553
2017-04-05,95.60861111111114,32.95985416666665,48909.91201388881
2017-04-06,95.47638888888892,32.97377777777777,48921.43888888878
2017-04-07,95.8937500000001,33.19356250000001,49260.348958333365
2017-04-08,94.35937500000006,33.258409722222204,49306.86152777772
2017-04-09,89.98461805555556,33.87142361111112,48939.50097222223
2017-04-10,92.58097222222221,34.188520833333335,48947.688402777785
2017-04-11,93.300625,33.858444444444416,48835.60895833328
2017-04-12,95.84694444444455,33.816430555555556,48981.08305555561
2017-04-13,96.28652777777774,33.80279861111112,48748.10861111117
2017-04-14,85.64055555555558,33.846965277777755,48695.508194444454
2017-04-15,97.84159722222222,33.84435416666666,48498.57354166669
2017-04-16,84.8425694444445,33.66845138888891,48357.63145833323
2017-04-17,89.96123611111119,33.69650694444441,48054.23180555548
2017-04-18,92.1142361111111,33.7343888888889,47979.18458333326
2017-04-19,94.80236111111115,33.67165277777778,47669.20604166668
2017-04-20,92.7727083333334,33.817999999999984,50045.77159722222
2017-04-21,92.3571527777778,34.00806944444444,53465.83055555558
2017-04-22,93.2834722222222,33.86481250000003,52955.23375000006
2017-04-23,93.1957638888889,33.61102777777777,52788.95388888894
2017-04-24,93.59791666666668,33.55550000000004,52806.38972222228
2017-04-25,95.51944444444447,33.40756249999999,52186.59520833337
2017-04-26,94.24618055555554,33.50688194444443,52031.409374999996
2017-04-27,92.37824305555554,33.65825000000002,52065.93826388888
2017-04-28,92.54440277777783,33.83439583333334,52245.496736111076
2017-04-29,94.73847222222223,33.71856944444443,51816.25104166671
2017-04-30,88.93272916666672,33.95222222222223,51553.09618055557
2017-05-01,89.5958402777778,34.45852777777779,51694.35597222218
2017-05-02,93.4032638888889,34.15716666666666,51858.68694444439
2017-05-03,94.66479166666667,34.15140277777776,51940.096180555556
2017-05-04,94.95951388888889,33.91485416666664,51840.960069444474
2017-05-05,96.84277777777771,33.68308333333337,51787.86826388899
2017-05-06,95.03281944444441,34.22300694444446,51770.96305555565
2017-05-07,92.92999999999992,34.749659722222226,51747.71645833331
2017-05-08,40.247430555555624,34.638076388888884,51991.244444444455
2017-05-09,90.72666270117604,34.30187152777776,52040.8987896549
2017-05-10,93.21409722222216,34.34584027777778,52165.174444444376
2017-05-11,88.2926805555555,34.560680555555564,52069.45513888884
2017-05-12,89.00620833333323,34.73418055555555,52798.579513888864
2017-05-13,86.75487500000006,34.97670833333332,53976.80944444443
2017-05-14,80.86095833333331,34.917062500000014,55803.21916666668
2017-05-15,78.28235416666666,34.88253472222222,58253.69284722213
2017-05-16,78.58803472222215,34.7144375,59878.4202083333
2017-05-17,76.30160416666668,35.08768750000001,61398.20680555557
2017-05-18,73.51542361111109,35.14238194444443,66112.33138888894
2017-05-19,71.33247222222222,35.08072222222224,68167.49777777787
2017-05-20,73.17297916666666,34.90600694444444,68345.00430555557
2017-05-21,71.40768055555554,34.963888888888924,69730.64743055555
2017-05-22,69.85249999999998,34.96768749999998,71784.07909722219
2017-05-23,67.19799305555559,35.00243749999998,73783.84423611106
2017-05-24,66.84979166666672,35.09760416666671,74418.5699305555
2017-05-25,67.00609027777772,35.168986111111096,74796.25069444443
2017-05-26,66.13527083333331,35.03506249999999,76672.87229166669
2017-05-27,60.599944444444446,35.02938888888891,79801.10881944449
2017-05-28,57.984902777777734,35.03003472222223,81697.360625
2017-05-29,59.02520138888893,35.01505555555555,81536.83576388887
2017-05-30,60.23959027777782,35.02015277777778,81482.45034722224
2017-05-31,59.5413926267192,34.904274305555546,80953.00044409675
2017-06-01,61.24734027777777,34.86695138888887,81221.39131944437
2017-06-02,62.130840277777764,34.920451388888864,81200.5850694445
2017-06-03,64.50750000000005,34.841451388888885,81545.89451388895
2017-06-04,65.5030763888889,34.88652083333335,81116.77152777775
2017-06-05,64.86529861111104,34.676451388888914,81491.9938194445
2017-06-06,63.54240972222226,34.955680555555524,77989.14923611106
2017-06-07,69.14713194444442,34.6491111111111,72180.60381944451
2017-06-08,70.06581249999999,34.773694444444445,72017.4220138889
2017-06-09,68.68485416666664,35.020388888888874,71400.11729166665
2017-06-10,68.05220833333333,34.94063194444444,71059.8078472222
2017-06-11,65.78740277777783,35.16515972222223,71049.32930555563
2017-06-12,65.5831597222222,34.74404861111113,71032.40465277788
2017-06-13,65.72507638888885,34.81661805555559,70678.23354166679
2017-06-14,69.22349999999999,34.87625,70328.79645833337
2017-06-15,67.99687499999996,35.0076388888889,70582.36819444431
2017-06-16,66.71609027777772,34.510229166666655,71019.64048611114
2017-06-17,68.73772222222223,34.74390277777778,70884.65722222227
2017-06-18,69.32010416666665,34.74765277777776,72231.87736111108
2017-06-19,67.6765,34.69099305555556,74327.27368055549
2017-06-20,65.43219176904645,34.435468750000005,76465.10541087159
2017-06-21,66.82193749999998,34.207750000000004,77321.07430555564
2017-06-22,69.05955555555559,34.444069444444445,79578.15833333335
2017-06-23,66.1282708333334,34.192486111111094,81221.86729166661
2017-06-24,63.59870138888894,34.16595833333336,82537.10500000004
2017-06-25,65.28126388888887,33.98054861111114,83501.57361111093
2017-06-26,65.8857638888889,34.188493055555554,84685.83902777781
2017-06-27,64.01596527777775,34.10361111111109,85768.43930555553
2017-06-28,64.12652083333333,34.42818055555556,88175.96284722221
2017-06-29,65.36147916666667,34.4377361111111,91023.20340277783
2017-06-30,64.73349305555553,33.61147222222221,91227.26854166665
2017-07-01,62.74514583333334,34.07370833333328,90693.5297916666
2017-07-02,62.102243055555576,34.03215972222225,90601.98430555558
2017-07-03,62.9744652777778,33.96234027777777,90055.23062499997
2017-07-04,61.334090277777776,33.890888888888895,90048.26881944443
2017-07-05,61.65090277777779,34.10344444444444,89618.87576388885
2017-07-06,62.73619444444446,33.98191666666664,89212.96041666673
2017-07-07,64.64462500000005,33.89799305555556,89480.60500000019
2017-07-08,62.4553541666667,33.78865972222223,89180.3505555556
2017-07-09,68.28225641025644,33.75342857142858,88793.06051282055
2017-07-10,"","",""
2017-07-11,"","",""
2017-07-12,"","",""
2017-07-13,"","",""
2017-07-14,57.46391691394658,34.050351351351345,86418.85356083077
2017-07-15,67.42507638888891,34.195291666666684,86658.53909722224
2017-07-16,70.46013194444444,33.83531944444443,86993.81298611104
2017-07-17,66.15378472222227,33.62175694444444,86660.12006944444
2017-07-18,68.0008333333333,33.32936805555555,86285.12659722235
2017-07-19,67.34719444444443,33.48338888888887,86083.12909722226
2017-07-20,67.97754166666664,33.816319444444396,86195.62763888894
2017-07-21,62.17048611111112,33.400756944444424,85818.5513888888
2017-07-22,71.70881249999994,32.731256944444425,85847.40402777778
2017-07-23,70.7727222222222,32.44263194444446,85906.0666666667
2017-07-24,67.74719444444442,32.29218750000001,85521.30090277779
2017-07-25,72.56952777777774,31.683562500000008,85315.99284722221
2017-07-26,68.84817361111112,32.76420138888889,70935.88354166658
2017-07-27,62.30437499999999,34.53116666666666,53253.9524305556
2017-07-28,62.43542361111113,34.3544375,52965.53895833326
2017-07-29,67.48986111111108,34.369409722222215,52828.144097222306
2017-07-30,63.92852777777776,34.79924305555556,52381.01215277791
2017-07-31,63.37377777777776,34.69486805555555,51959.23895833325
2017-08-01,65.18143595464377,34.6807517361111,51870.098892945425
2017-08-02,66.89238888888879,34.630395833333324,51712.9571527778
2017-08-03,65.22053472222224,34.64739583333335,51544.5799305555
2017-08-04,66.10238194444446,34.40605555555557,51383.66166666653
2017-08-05,67.65704861111112,34.38380555555554,51123.17458333324
2017-08-06,66.88685416666667,34.362624999999994,54159.53187499999
2017-08-07,70.41918750000005,34.4717986111111,58188.85083333326
2017-08-08,74.4116597222222,34.56708333333334,56612.984375
2017-08-09,71.41273611111103,34.39224305555555,55716.07958333324
2017-08-10,73.92320833333324,34.784201388888874,55725.65708333334
2017-08-11,84.98223611111106,34.16777083333332,55910.25729166657
2017-08-12,84.47778472222225,34.15871527777778,55751.15270833345
2017-08-13,76.55282638888889,34.24418750000001,55354.39152777767
2017-08-14,74.6702986111111,34.170263888888876,54919.064930555534
2017-08-15,72.17861805555555,34.28985416666668,54791.74840277771
2017-08-16,69.76813194444448,33.032715277777775,54634.2690972221
2017-08-17,72.76029861111112,31.203722222222243,54591.78020833334
2017-08-18,77.15027777777777,31.31522916666668,54870.57493055558
2017-08-19,74.82957493045896,28.919986111111125,54695.80383634681
2017-08-20,79.54328472222223,26.42053472222221,54574.82847222227
2017-08-21,78.1049305555556,25.12118055555557,54621.11493055564
2017-08-22,74.04886111111102,25.643993055555534,53984.1220138888
2017-08-23,72.69283333333337,28.198701388888875,53047.169930555625
2017-08-24,73.33443055555553,27.501604166666667,53013.30715277778
2017-08-25,74.02784027777773,26.334291666666658,52938.27986111118
2017-08-26,77.99715277777773,25.77973611111111,52862.156250000044
2017-08-27,76.72011111111108,27.47243749999998,52986.09326388889
2017-08-28,80.10306250000005,25.78730555555556,53106.034930555645
2017-08-29,78.58818055555552,26.101506944444438,53099.35930555563
2017-08-30,79.48113194444446,28.23511805555555,53189.42638888897
2017-08-31,82.32961805555549,27.234840277777778,53165.66902777777
2017-09-01,85.536388888889,23.25424305555557,53125.845138888915
2017-09-02,87.40625000000011,22.007500000000018,53076.18298611113
2017-09-03,85.2555625000001,21.547340277777778,52928.75965277769
2017-09-04,72.93986805555551,21.71943055555555,52889.61590277775
2017-09-05,-64.12587500000001,22.846055555555566,53011.862361111205
2017-09-06,83.29579861111114,24.803666666666654,55553.313333333324
2017-09-07,89.65982833024259,23.87425694444444,59418.81428324446
2017-09-08,88.17930555555567,24.166076388888897,59266.23604166681
2017-09-09,78.25935416666663,25.58933333333335,59157.56840277775
2017-09-10,74.14779861111106,25.064187500000017,58706.00999999999
2017-09-11,-0.3456250000000125,25.24056944444444,58469.74069444448
2017-09-12,90.47909722222218,23.781305555555534,58244.57423611101
2017-09-13,93.72083333333336,22.018854166666685,58057.74805555561
2017-09-14,92.72069444444443,21.4747986111111,57834.88270833341
2017-09-15,91.27881944444442,21.487541666666644,57582.16652777767
2017-09-16,92.36944444444438,20.08204861111111,57284.713055555585
2017-09-17,90.86430555555546,19.571159722222237,57205.14624999986
2017-09-18,91.21850177715964,18.67126388888888,57551.8163085304
2017-09-19,90.41576388888902,19.250187500000003,58119.833958333256
2017-09-20,87.0598055555555,21.52718055555555,57943.34736111111
2017-09-21,84.97881944444444,22.990270833333334,57680.123611111136
2017-09-22,85.49953472222224,22.870006944444448,57375.13416666667
2017-09-23,85.11275694444448,22.459437499999996,57158.90166666648
2017-09-24,7.878388888888878,23.522763888888896,56939.64291666658
2017-09-25,-95.69826388888889,24.412645833333343,56669.1367361111
2017-09-26,-100.0,23.96524305555555,56446.122847222214
2017-09-27,-45.7237013888889,23.65788888888891,56228.253194444434
2017-09-28,-34.43179861111112,23.507743055555547,57638.864166666564
2017-09-29,86.29211111111111,24.49470833333332,60597.9276388889
2017-09-30,86.91215277777769,24.308416666666652,60397.865347222316
2017-10-01,88.133888888889,22.904791666666668,60265.40826388893
2017-10-02,87.93756944444438,20.31379166666666,60207.778472222126
2017-10-03,88.79875000000013,19.85709027777778,60101.069374999934
2017-10-04,88.62541666666664,18.66995833333332,60019.92423611106
2017-10-05,89.29437500000007,18.10725694444447,59977.07916666672
2017-10-06,89.15138888888885,18.056048611111112,59925.28097222226
2017-10-07,89.76055555555561,17.803395833333322,59824.171041666625
2017-10-08,90.70395833333333,17.22215972222223,59673.80041666668
2017-10-09,88.96354166666673,14.69136805555555,59548.92791666664
2017-10-10,88.53909722222221,17.613236111111096,59684.882916666706
2017-10-11,89.19263888888887,19.89550694444443,59689.614652777804
2017-10-12,89.71736111111107,19.493319444444452,59497.63555555545
2017-10-13,89.53873454643798,18.493111111111126,59501.65004974109
2017-10-14,89.06944444444451,21.68033333333333,59522.86895833329
2017-10-15,90.0077083333334,22.028555555555563,59338.153958333365
2017-10-16,91.47562500000001,21.672284722222212,59196.715972222264
2017-10-17,92.38499999999985,20.849756944444447,58923.75194444442
2017-10-18,92.48958333333347,18.30559722222223,58600.269305555485
2017-10-19,91.59388888888887,19.177791666666664,58563.68708333335
2017-10-20,92.9656250000001,19.172118055555536,58469.10229166658
2017-10-21,92.72354166666668,18.512888888888874,58462.33298611108
2017-10-22,93.88368055555574,17.225680555555556,58438.6158333333
2017-10-23,92.96152777777772,16.40530555555555,58386.33090277772
2017-10-24,92.73006944444455,16.906555555555553,58387.03208333337
2017-10-25,92.81680555555542,19.515604166666673,58305.88986111131
2017-10-26,94.47180555555556,17.808888888888884,58144.520763888984
2017-10-27,94.19506944444461,16.278874999999996,58035.307777777794
2017-10-28,92.79333333333349,15.468013888888894,58065.04145833335
2017-10-29,93.20729166666648,13.733746666666663,57879.059444444385
2017-10-30,92.59187500000021,10.372979166666664,57740.406458333404
2017-10-31,89.94048611111108,11.187777777777766,57924.873680555495
2017-11-01,90.31701388888898,14.6438888888889,57956.66416666678
2017-11-02,92.62951388888885,14.75768750000001,57786.7861111111
2017-11-03,91.54027777777773,13.316006944444432,57789.034791666665
2017-11-04,89.29625000000004,12.586381944444438,57760.72173611108
2017-11-05,88.27833333333334,13.48717361111111,57686.170902777725
2017-11-06,92.48645833333305,9.26556388888889,55037.91388888887
2017-11-07,91.93597222222195,6.4058687500000016,51458.80895833332
2017-11-08,89.10000000000021,8.12965972222222,51701.57312500003
2017-11-09,87.53819444444437,9.9119375,51569.07798611109
2017-11-10,88.17770833333319,10.361236111111115,51576.42388888892
2017-11-11,89.9772916666669,7.524588888888889,51505.75798611124
2017-11-12,89.2916666666666,6.154008333333332,51528.99208333328
2017-11-13,90.07063977746881,6.226808333333339,51410.46256529128
2017-11-14,91.29687500000023,5.234776388888891,51431.87854166662
2017-11-15,89.77361111111128,8.88592152777777,51592.881180555654
2017-11-16,87.9562499999995,9.217305555555555,51536.98868055556
2017-11-17,89.7268750000004,8.241772222222224,51453.683333333436
2017-11-18,88.3181944444442,6.855213888888889,51280.53819444458
2017-11-19,89.37243055555541,6.219236805555555,51336.578611111254
2017-11-20,89.38243055555566,5.4972833333333355,51391.67041666663
2017-11-21,88.19631944444384,6.490683333333331,51375.050000000105
2017-11-22,88.93250000000032,8.801690277777778,51443.70034722226
2017-11-23,89.36923611111108,10.080465277777769,51350.842916666625
2017-11-24,91.27125000000018,9.339120833333329,51269.54972222231
2017-11-25,90.44270833333329,6.389097916666668,51174.27576388891
2017-11-26,90.27555555555543,4.811185416666666,51238.63833333335
2017-11-27,88.9240972222224,5.626962499999997,51235.94069444429
2017-11-28,88.43138888888922,6.479753472222223,51222.72756944447
2017-11-29,88.1416666666668,6.389883333333335,51093.80687500004
2017-11-30,89.40618055555547,5.3878875000000015,51062.28729166665
2017-12-01,90.20006944444451,4.451710416666664,51099.8175694445
2017-12-02,90.14201388888893,3.696659722222223,50934.90756944444
2017-12-03,90.68569444444421,3.8610625000000027,51086.504861111156
2017-12-04,89.31013888888889,5.353805555555557,51105.894027777686
2017-12-05,89.78319444444449,7.312071527777778,51201.018958333356
2017-12-06,88.28999999999989,8.372590277777782,51122.53458333337
2017-12-07,88.41020833333351,8.122365277777776,51127.09062499997
2017-12-08,90.88659722222187,6.263011111111114,50922.134305555475
2017-12-09,90.41861111111118,3.8669020833333345,50926.88131944444
2017-12-10,90.67430555555545,3.1276451388888873,50688.729027777794
2017-12-11,90.96666666666667,2.3359361111111117,50849.79777777779
2017-12-12,90.62666666666662,2.9838569444444474,51004.733125000064
2017-12-13,91.1174305555559,3.108304166666666,50917.607430555596
2017-12-14,91.01944444444459,3.9358388888888913,50990.4754861111
2017-12-15,90.83534722222217,4.324502083333335,51013.08215277764
2017-12-16,91.3579861111109,4.502457638888893,50961.26270833329
2017-12-17,93.01090277777755,3.019874305555554,50796.86680555561
2017-12-18,91.77895833333325,2.5232715277777786,50843.46458333336
2017-12-19,92.03097222222223,4.354822916666664,50986.37868055546
2017-12-20,90.95499999999998,6.8228340277777795,51006.089027777794
2017-12-21,89.707638888889,7.94211805555556,50962.117847222195
2017-12-22,89.89895833333335,7.466708333333336,50938.20722222225
2017-12-23,91.10708333333318,7.090035416666664,50973.95430555548
2017-12-24,89.9695833333335,9.06865277777778,51069.15395833329
2017-12-25,89.10993055555588,9.49189583333333,51004.689513888865
2017-12-26,91.59472222222198,7.750018055555561,50746.217708333206
2017-12-27,92.35319444444457,6.233925000000002,50770.76291666656
2017-12-28,92.70944444444493,6.21253958333334,50841.41576388883
2017-12-29,90.97666666666615,5.140157638888889,50744.8310416667
2017-12-30,91.07743055555565,4.146843055555556,50764.72958333326
2017-12-31,89.8828825722454,6.849436111111107,50816.147865476785
2018-01-01,90.72777777777782,8.75142777777778,50688.983541666625
2018-01-02,91.73861111111134,6.072405555555553,50691.27625000005
2018-01-03,90.10430555555544,6.303852777777778,50633.86020833328
2018-01-04,89.72145833333383,6.668321527777777,50761.32444444442
2018-01-05,89.50069444444404,7.076422916666669,50747.72840277781
2018-01-06,90.48388888888863,6.332708333333338,50617.552500000005
2018-01-07,94.1905555555554,3.2873368055555563,50407.252847222175
2018-01-08,95.6388194444443,-0.6062395833333336,50382.71138888895
2018-01-09,92.31152777777783,0.4908541666666668,50624.59777777786
2018-01-10,91.16159722222203,3.083752777777779,50604.31743055555
2018-01-11,92.42500000000013,3.242468750000002,50621.43145833333
2018-01-12,91.68583333333265,3.8765715277777764,50591.31173611111
2018-01-13,92.63756944444441,3.211922916666666,50528.49222222234
2018-01-14,94.10347222222211,1.9345131944444462,50495.91576388893
2018-01-15,94.42597222222234,1.0910131944444446,50572.263125000114
2018-01-16,92.20215277777773,4.262472916666664,50585.6574305556
2018-01-17,93.65625000000038,4.124554861111113,50512.35166666664
2018-01-18,93.48291666666677,3.7419243055555578,50477.6526388889
2018-01-19,93.52881944444442,3.477298611111111,50609.97972222225
2018-01-20,93.89027777777747,3.69755138888889,50599.13236111116
2018-01-21,95.26180555555578,3.2376402777777775,50451.46576388895
2018-01-22,95.6876388888893,2.5948381944444443,50535.968263888964
2018-01-23,94.41631944444475,4.173687500000002,50632.6808333333
2018-01-24,91.49805555555562,9.175564583333333,50698.69909722217
2018-01-25,93.93083333333334,10.846416666666672,50489.768263888924
2018-01-26,94.01173611111068,8.261682638888885,50492.6904861112
2018-01-27,92.4506944444443,7.562206944444441,50446.70333333337
2018-01-28,91.16750000000005,8.055966666666656,50588.22972222217
2018-01-29,92.4359027777779,10.138902777777778,50519.553958333316
2018-01-30,94.72993055555544,7.490263888888886,50437.546041666734
2018-01-31,94.42208333333346,6.480834722222225,50391.73951388893
2018-02-01,94.77416666666653,5.2915659722222195,50386.14631944447
2018-02-02,92.85423611111119,5.354465972222221,50303.14861111106
2018-02-03,96.15173611111118,3.9765305555555535,49873.53763888888
2018-02-04,95.26472222222222,2.664864583333333,49996.932847222284
2018-02-05,94.47548611111131,3.0015131944444446,49925.00381944449
2018-02-06,96.67708333333324,0.7237006944444456,49698.98881944454
2018-02-07,97.47569444444463,-1.671179861111111,49651.05076388896
2018-02-08,97.73618055555579,-1.5649145833333344,49675.056805555665
2018-02-09,97.9951388888888,-0.7447583333333323,49736.46812500014
2018-02-10,98.02479166666623,0.485057638888889,49773.68131944454
2018-02-11,96.54138888888872,3.3481270833333348,49879.54395833342
2018-02-12,96.65916666666658,3.844721527777777,49824.00958333339
2018-02-13,97.45916666666696,2.9596798611111095,49749.13041666677
2018-02-14,97.46868055555547,1.3475784722222222,49689.10201388887
2018-02-15,96.31486111111118,2.0268562499999994,49733.12722222226
2018-02-16,95.3608954373359,3.5984538194444458,49811.15097222221
2018-02-17,94.61166666666725,4.832593055555555,49764.62145833329
2018-02-18,95.22763888888916,4.490547916666669,49737.33076388894
2018-02-19,95.36701388888862,4.197689583333332,49691.050763888845
2018-02-20,96.40479166666603,3.1125118055555556,49613.31152777781
2018-02-21,96.45118055555568,1.7002770833333345,49576.32659722227
2018-02-22,95.51520833333316,1.9329173611111103,49642.9163194445
2018-02-23,95.86951388888868,1.581174999999999,49548.35312500005
2018-02-24,95.08916666666653,1.1661305555555557,49618.10895833337
2018-02-25,95.94986111111109,-0.7315506944444434,49433.530694444664
2018-02-26,95.16125000000008,-1.05709375,49419.320277777835
2018-02-27,95.78166666666687,-1.8614534722222227,49274.024513888886
2018-02-28,96.41534722222211,-5.411130555555552,49133.340486111054
2018-03-01,95.72944444444384,-5.454276388888891,49278.03687499995
2018-03-02,96.28159722222232,-4.956368749999999,49161.391458333324
2018-03-03,95.40402777777769,-4.800750694444444,49224.674999999916
2018-03-04,93.64569444444436,-2.718572916666669,49321.86951388892
2018-03-05,92.72875000000008,3.1362159722222196,49412.07118055563
2018-03-06,94.5931944444443,3.8893791666666666,49305.82506944443
2018-03-07,93.89069444444442,3.70060625,49376.86930555562
2018-03-08,93.38416666666652,4.21803611111111,49399.942777777804
2018-03-09,93.93305555555565,5.748134722222222,49376.83152777783
2018-03-10,94.2013888888887,4.785769444444443,49415.45354166666
2018-03-11,92.86541666666659,8.43764375,49447.281944444505
2018-03-12,94.27666666666673,11.002736111111112,49402.65625000002
2018-03-13,93.89416666666665,9.401181944444447,49344.04791666668
2018-03-14,94.4322222222221,6.096895138888889,49335.88062500009
2018-03-15,94.12833333333354,4.475946527777781,49296.51451388888
2018-03-16,94.44715277777766,2.525015972222222,49179.79784722213
2018-03-17,94.6406944444442,-0.01835069444444439,49138.74840277758
2018-03-18,92.08937499999999,-0.6508493055555555,49059.54423611105
2018-03-19,86.8690972222222,0.38181249999999967,49061.95451388889
2018-03-20,87.75872222222213,3.630641666666667,49102.74854166662
2018-03-21,89.75027777777763,2.8103576388888896,49011.90993055549
2018-03-22,90.80687499999993,5.338304166666667,49101.91076388886
2018-03-23,91.60055555555564,6.391328472222225,49108.57777777772
2018-03-24,90.32798611111104,7.280850694444445,49114.86027777782
2018-03-25,89.57791666666643,8.34508405797102,49093.91465277779
2018-03-26,91.79381944444435,7.671899999999998,49030.34166666669
2018-03-27,91.45645833333359,6.222463888888891,49042.826319444415
2018-03-28,91.91645833333338,5.912657638888887,48984.278888888904
2018-03-29,92.45471546128911,4.11884340277778,48984.71164812242
