date,temperature
2017-08-01,29.75805480072464
2017-08-02,29.843010869565216
2017-08-03,29.597668327294688
2017-08-04,28.88348188405797
2017-08-05,28.25686262077295
2017-08-06,27.996717693236707
2017-08-07,28.32733499396136
2017-08-08,27.63277823067633
2017-08-09,27.552589673913044
2017-08-10,25.48404891304348
2017-08-11,23.71156099033816
2017-08-12,24.01736805555556
2017-08-13,26.700593599033823
2017-08-14,28.89002506038648
2017-08-15,28.650371678743955
2017-08-16,28.37027566425121
2017-08-17,28.541126207729462
2017-08-18,27.960676630434783
2017-08-19,26.097087409420286
2017-08-20,25.078070048309176
2017-08-21,25.3699714673913
2017-08-22,25.88776343599034
2017-08-23,26.733063556763284
2017-08-24,26.176519323671496
2017-08-25,26.710937047101453
2017-08-26,26.89777279589372
2017-08-27,25.154432216183576
2017-08-28,24.090712711352666
2017-08-29,23.72903155193237
2017-08-30,25.939137077294685
2017-08-31,22.42081325483092
2017-09-01,23.041007932910965
2017-09-02,22.254130545480244
2017-09-03,22.619575172162875
2017-09-04,24.81184883150715
2017-09-05,26.666907925663068
2017-09-06,25.703433960222362
2017-09-07,22.612189456453493
2017-09-08,22.752644929623187
2017-09-09,21.92871313903592
2017-09-10,23.50960988833768
2017-09-11,21.36576197511588
2017-09-12,21.947747109599817
2017-09-13,22.68564492713091
2017-09-14,20.964281707220564
2017-09-15,20.54481995081838
2017-09-16,19.590104349699168
2017-09-17,19.960808468188425
2017-09-18,18.894896850878325
2017-09-19,18.96392320151662
2017-09-20,19.071720220949388
2017-09-21,20.525836100081982
2017-09-22,22.005208495830594
2017-09-23,23.277988594406004
2017-09-24,21.86030695341379
2017-09-25,21.503931137458963
2017-09-26,22.422998154653243
2017-09-27,23.33340668328278
2017-09-28,24.457726155759424
2017-09-29,23.021631073117724
2017-09-30,25.94681997007504
2017-10-01,20.579504752701318
2017-10-02,19.514523382915467
2017-10-03,19.105751687196662
2017-10-04,18.85980245462879
2017-10-05,20.69164760172621
2017-10-06,16.29546824959467
2017-10-07,16.31914118305078
2017-10-08,18.692600991266225
2017-10-09,18.580491312860836
2017-10-10,17.524201602259232
2017-10-11,20.61150987080257
2017-10-12,21.59166442694508
2017-10-13,22.73500092077763
2017-10-14,24.143663870869524
2017-10-15,24.318920606988655
2017-10-16,25.20862901924386
2017-10-17,24.149742915307563
2017-10-18,22.561920164490516
2017-10-19,21.55003740213533
2017-10-20,22.397332043670623
2017-10-21,21.729866759907672
2017-10-22,16.499707166905786
2017-10-23,15.434792138358944
2017-10-24,17.81153484616425
2017-10-25,21.35770670235931
2017-10-26,19.1571671996089
2017-10-27,17.95373975559138
2017-10-28,13.855039402173915
2017-10-29,13.704957593599037
2017-10-30,11.793945803140096
2017-10-31,11.84447971014493
2017-11-01,15.431244776570049
2017-11-02,16.430239885265703
2017-11-03,14.504260628019326
2017-11-04,13.87147592089372
2017-11-05,13.0839395531401
2017-11-06,11.598929770531404
2017-11-07,11.379601358695654
2017-11-08,11.84793357487923
2017-11-09,11.47566497584541
2017-11-10,9.894366666666668
2017-11-11,9.375054906400964
2017-11-12,8.363113360507247
2017-11-13,8.66088253321256
2017-11-14,7.166845214371982
2017-11-15,6.9200047403381655
2017-11-16,7.559515926932367
2017-11-17,7.48825157004831
2017-11-18,7.824359420289855
2017-11-19,7.13842676630435
2017-11-20,6.941849516908214
2017-11-21,8.957079936594205
2017-11-22,12.715676177536231
2017-11-23,13.040815398550723
2017-11-24,13.587233242753625
2017-11-25,10.51535487620773
2017-11-26,7.072450603864734
2017-11-27,6.798903034420289
2017-11-28,7.385218659420289
2017-11-29,6.577452551328502
2017-11-30,5.369151358695653
2017-12-01,4.980309420289856
2017-12-02,3.2214368961352657
2017-12-03,2.830904755434782
2017-12-04,4.678138888888888
2017-12-05,6.534606642512078
2017-12-06,6.864010477053142
2017-12-07,6.567152053140098
2017-12-08,6.418645365338164
2017-12-09,3.424619731280194
2017-12-10,3.5557850694444446
2017-12-11,7.700197675120773
2017-12-12,6.096681868961352
2017-12-13,5.237545153985508
2017-12-14,6.7139990489130446
2017-12-15,6.211252913647345
2017-12-16,5.622244202898551
2017-12-17,4.784151690821257
2017-12-18,4.8009428140096615
2017-12-19,4.429006944444443
2017-12-20,7.131800981280194
2017-12-21,8.898101524758452
2017-12-22,10.45898546195652
2017-12-23,10.69777359601449
2017-12-24,9.95864495772947
2017-12-25,8.449602626811595
2017-12-26,7.196326539855073
2017-12-27,8.610163662439613
2017-12-28,7.782193916062801
2017-12-29,6.432838934178746
2017-12-30,9.514239658816424
2017-12-31,
2018-01-01,
2018-01-02,11.370049230072466
2018-01-03,11.483503985507246
2018-01-04,11.658763013285023
2018-01-05,13.125142330917877
2018-01-06,14.7563428442029
2018-01-07,12.524809133454104
2018-01-08,11.50337361111111
2018-01-09,12.862602445652174
2018-01-10,13.89674574275362
2018-01-11,12.174920923913042
2018-01-12,11.223759586352656
2018-01-13,10.084522010869566
2018-01-14,9.0772411986715
2018-01-15,8.348250603864733
2018-01-16,10.069419384057973
2018-01-17,7.590264251207729
2018-01-18,9.560097448671495
2018-01-19,9.240783303140097
2018-01-20,8.424233076690822
2018-01-21,8.172029015700486
2018-01-22,8.611117361111111
2018-01-23,10.6946694897343
2018-01-24,12.769082820048306
2018-01-25,14.0637407910628
2018-01-26,14.565926177536236
2018-01-27,11.838517904589372
2018-01-28,10.990254332729466
2018-01-29,12.002787983091784
2018-01-30,11.452434163647345
2018-01-31,11.174407789855072
2018-02-01,8.986066636473433
2018-02-02,6.993892451690823
2018-02-03,7.470934057971015
2018-02-04,6.687063285024155
2018-02-05,7.112306204710145
2018-02-06,5.4014376358695655
2018-02-07,5.919198309178744
2018-02-08,5.914309842995169
2018-02-09,5.362121029589372
2018-02-10,6.377723052536233
2018-02-11,6.5611802385265685
2018-02-12,5.970367361111111
2018-02-13,6.64200467995169
2018-02-14,5.051669821859904
2018-02-15,4.8069356884057965
2018-02-16,7.923033529589372
2018-02-17,5.485124713164253
2018-02-18,5.034000573671498
2018-02-19,3.193637817028985
2018-02-20,3.0198730525362314
2018-02-21,3.658193055555557
2018-02-22,2.842924562198068
2018-02-23,2.182383106884058
2018-02-24,1.287339266304348
2018-02-25,-0.1202889643719807
2018-02-26,-1.8830954408212568
2018-02-27,-2.3656464673913047
2018-02-28,-2.443190021135266
2018-03-01,-0.5551679951690826
2018-03-02,0.2617109903381643
2018-03-03,2.7383681461352656
2018-03-04,6.946937288647344
2018-03-05,11.11704918478261
2018-03-06,8.072307518115942
2018-03-07,8.91717673611111
2018-03-08,8.470110250603865
2018-03-09,9.496619067028986
2018-03-10,13.92324181763285
2018-03-11,17.507325483091787
2018-03-12,16.67658846618357
2018-03-13,12.663601509661836
2018-03-14,12.28914782608696
2018-03-15,11.904923958333333
2018-03-16,12.720857004830917
2018-03-17,5.808714915458936
2018-03-18,3.402556717995169
2018-03-19,4.347533469202899
2018-03-20,2.746001343599034
2018-03-21,5.716674441425121
2018-03-22,4.995805600845409
2018-03-23,7.756155615942028
2018-03-24,11.313278049516908
2018-03-25,
2018-03-26,12.490682759661835
2018-03-27,12.445954664855078
2018-03-28,14.0366630736715
2018-03-29,12.1344639794686
2018-03-30,13.722256053743962
2018-03-31,15.43421799516908
2018-04-01,13.56699550120773
2018-04-02,17.03171114130435
2018-04-03,21.60136639492754
2018-04-04,22.57554710144928
2018-04-05,18.852030464975844
2018-04-06,19.08838315217391
2018-04-07,22.754685839371977
2018-04-08,24.815056008454103
2018-04-09,24.43141440217392
2018-04-10,24.486311594202903
2018-04-11,23.827318538647344
2018-04-12,25.02855027173913
2018-04-13,21.73919112318841
2018-04-14,24.06001117149759
2018-04-15,25.35757653985507
2018-04-16,26.47332306763285
2018-04-17,26.938261473429947
2018-04-18,27.870859148550725
2018-04-19,28.5322619263285
2018-04-20,29.015958031400967
2018-04-21,28.85485069444445
2018-04-22,28.77115338164251
2018-04-23,26.85327158816425
2018-04-24,25.52991515700484
2018-04-25,25.25500300370648
2018-04-26,23.42333257850241
2018-04-27,25.747860809178743
2018-04-28,26.42612922705314
2018-04-29,28.302705917874405
2018-04-30,25.58675
2018-05-01,23.70055268719807
2018-05-02,24.69803970410628
2018-05-03,26.97356310386473
2018-05-04,27.182918176328503
2018-05-05,27.987819293478257
2018-05-06,28.66348188405797
2018-05-07,29.48769338768115
2018-05-08,29.802291968599032
2018-05-09,29.831221165458945
2018-05-10,27.327392814009663
2018-05-11,27.905926781400964
2018-05-12,29.50091304347826
2018-05-13,28.97480570652174
2018-05-14,28.97056717995169
2018-05-15,27.40285461956521
2018-05-16,27.01325452898551
2018-05-17,27.04475573671498
2018-05-18,
2018-05-19,
2018-05-20,
2018-05-21,
2018-05-22,
2018-05-23,
2018-05-24,
2018-05-25,
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,
2018-05-30,
2018-05-31,
2018-06-01,
2018-06-02,
2018-06-03,
2018-06-04,
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-09,
2018-06-10,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-16,
2018-06-17,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-23,
2018-06-24,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-06-30,
2018-07-01,
2018-07-02,
2018-07-03,
2018-07-04,
2018-07-05,
2018-07-06,
2018-07-07,
2018-07-08,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-14,
2018-07-15,
2018-07-16,
2018-07-17,
2018-07-18,
2018-07-19,
2018-07-20,
2018-07-21,
2018-07-22,
2018-07-23,
2018-07-24,
2018-07-25,
2018-07-26,
2018-07-27,
2018-07-28,
2018-07-29,
2018-07-30,
2018-07-31,
2018-08-01,
2018-08-02,
2018-08-03,
2018-08-04,
2018-08-05,
2018-08-06,
2018-08-07,
2018-08-08,
2018-08-09,
2018-08-10,
2018-08-11,
2018-08-12,
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,
2018-08-17,
2018-08-18,
2018-08-19,
2018-08-20,
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-25,
2018-08-26,
2018-08-27,
2018-08-28,
2018-08-29,
2018-08-30,
2018-08-31,
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,
2018-09-05,
2018-09-06,
2018-09-07,
2018-09-08,
2018-09-09,
2018-09-10,
2018-09-11,
2018-09-12,
2018-09-13,
2018-09-14,
2018-09-15,
2018-09-16,
2018-09-17,
2018-09-18,
2018-09-19,
2018-09-20,
2018-09-21,
2018-09-22,
2018-09-23,
2018-09-24,
2018-09-25,
2018-09-26,
2018-09-27,
2018-09-28,
2018-09-29,
2018-09-30,
2018-10-01,
2018-10-02,
2018-10-03,
2018-10-04,
2018-10-05,
2018-10-06,
2018-10-07,
2018-10-08,
2018-10-09,
2018-10-10,
2018-10-11,
2018-10-12,
2018-10-13,25.442789855072466
2018-10-14,25.848302234299524
2018-10-15,25.52333846618357
2018-10-16,25.136805102657007
2018-10-17,25.364210295893724
2018-10-18,24.865402173913044
2018-10-19,23.78835899758454
2018-10-20,22.99722750603865
2018-10-21,20.53117774758454
2018-10-22,18.45412524154589
2018-10-23,17.684898037439613
2018-10-24,19.60972992149758
2018-10-25,19.83803940217392
2018-10-26,18.54836775362319
2018-10-27,16.403085054347823
2018-10-28,14.268471512681158
2018-10-29,13.840708031400968
2018-10-30,13.275611201690822
2018-10-31,14.966843040458938
2018-11-01,15.508158695652176
2018-11-02,16.53889501811594
2018-11-03,16.323932971014496
2018-11-04,16.998359752415464
2018-11-05,19.72812545289855
2018-11-06,18.797965187198063
2018-11-07,17.38421557971014
2018-11-08,16.7040193236715
2018-11-09,16.250043931159418
2018-11-10,16.344816878019326
2018-11-11,18.07555283816425
2018-11-12,19.631590126811595
2018-11-13,17.31943085748792
2018-11-14,13.9018569897343
2018-11-15,12.961576207729468
2018-11-16,12.287277234299514
2018-11-17,11.145830600845413
2018-11-18,9.842542421497583
2018-11-19,8.511702717391303
2018-11-20,8.14710726147343
2018-11-21,8.123894927536233
2018-11-22,8.790120878623188
2018-11-23,7.381080223429952
2018-11-24,9.584036262077293
2018-11-25,10.616905555555556
2018-11-26,9.438800966183576
2018-11-27,8.291662454710144
2018-11-28,8.047354121376811
2018-11-29,7.772414477657006
2018-11-30,7.438207185990339
2018-12-01,9.595596980676328
2018-12-02,11.764354830917874
2018-12-03,13.482010718599035
2018-12-04,10.918630812198066
2018-12-05,7.264968689613526
2018-12-06,9.508616591183571
2018-12-07,12.0317461352657
2018-12-08,8.63593137077295
2018-12-09,8.741313692632852
2018-12-10,6.735166727053141
2018-12-11,5.743237152777778
2018-12-12,5.751160975241546
2018-12-13,3.861254906400967
2018-12-14,3.423748746980676
2018-12-15,3.1350161986714973
2018-12-16,2.607947478864734
2018-12-17,5.380058031400966
2018-12-18,6.7573251962560406
2018-12-19,6.878905902777778
2018-12-20,8.668091847826085
2018-12-21,9.848239296497583
2018-12-22,11.611194293478256
2018-12-23,10.449340489130432
2018-12-24,8.576313813405797
2018-12-25,4.5692008756038645
2018-12-26,3.2260276721014485
2018-12-27,5.549665428743961
2018-12-28,5.644800241545894
2018-12-29,4.558194248188406
2018-12-30,7.631333393719808
2018-12-31,8.966759374999997
