temperature,tavg,tmax,tmin,prcp,tsun,humidity,weight,dif_temperature,dif_weight,dif_tavg,dif_tmin,dif_tmax,dif_prcp,dif_tsun,dif_humidity
-0.918794635665484,-1.0560577352660752,-1.0418348093320433,-0.7550743287231848,2.7322156913725637,-1.0352936507207626,1.113814517403796,-0.8070077596121912,1.399792725528522,0.21890226775635147,1.1701491499564394,0.7999312385276989,1.4855017112541096,3.2151183834710957,-0.02976502575953603,-0.3826220239233852
-0.7062230936859166,-1.0984542282284977,-1.123905031317141,-0.8398284667998063,1.4391991801383583,-0.7651111668994541,1.2205542599797587,-0.8114171486300759,3.4409937602551763,0.21890226775635147,1.0067059855538123,0.7012220584027854,1.1839415919255756,1.7818494017355064,0.10339315316910576,0.03818914700550054
-1.106235494521704,-1.3245688573614187,-1.4052886495517616,-1.0432383981836981,0.4250685830919228,-0.7254844026056623,1.248028452139998,-0.8182945636639429,0.0818656384230037,0.19364247412481395,0.1350091087397992,0.10896697765330393,0.15002118279917503,0.6577168670409268,0.10339315316910576,0.1124175583612998
-1.1793414705836083,-1.3245688573614187,-1.370115697272434,-1.0093367429530493,-0.4115891594713866,0.17872630991631644,1.2748401297063037,-0.8163829636012456,-0.5354910880744291,0.24416206138788898,0.1350091087397992,0.306385337903131,0.27926123393997504,-0.2696924740821017,1.3412710387649978,0.2179338415001173
-1.0691178491280282,-1.4941548292111093,-1.5225318238161867,-1.8568781237192649,-0.4369424243975475,-0.9380279565450915,1.27148146876489,-0.8266158381259547,1.1365413515590521,0.1892680194969666,0.1350091087397992,-1.322316134157943,0.06386114870530835,-0.2696924740821017,-0.18758212671200036,0.20010311887097207
-1.2663753757191771,-1.9322519231561437,-1.5459804586690717,-2.0433372274878323,-0.48764895424986926,0.3948722969733632,1.26845694561873,-0.8444689071237934,-0.6625188541494654,-0.017007349205422604,-1.553903590087351,-1.8652166248449678,-0.022298885388558395,-0.29779578744946616,1.6371781030508683,0.16798946748113314
-1.2282479393158072,-1.6496086367399925,-1.4990831889633016,-1.6534681923353731,-0.48764895424986926,-0.7254844026056623,1.2615207058701938,-0.8243731899215807,-0.31478280187118,0.2693158847779765,-0.46428249406983474,-0.7300610534084616,0.15002118279917503,-0.2696924740821017,0.39436843305021185,0.13116581388740195
-1.3039308649852441,-1.6778729653816078,-1.757018172345037,-1.433107433336157,-0.48764895424986926,-1.0677155487793195,1.2856938470537032,-0.8283868055445346,-1.2326454033318461,0.21718051971146138,-0.5732446036715864,-0.08845138259652334,-0.7977391922333592,-0.2696924740821017,0.09846136876434125,0.25949808172773187
-1.27356766743078,-1.508286993531917,-1.5577047760955143,-1.3314024676442113,-0.46229568932370835,-1.0677155487793195,1.2330556223172604,-0.828188370475511,-0.9557220261492716,0.22152437945775183,0.1350091087397992,0.05961238759084709,-0.0653789024354918,-0.24158916071473718,0.10339315316910576,-0.06283122493867471
-1.1543855705260626,-1.282172364398996,-1.440461601831089,-1.0601892257990224,-0.48764895424986926,-1.0677155487793195,1.2795583858143318,-0.8282565078184894,-0.61760497563576,0.22062401580124155,0.7343007115494332,0.6518674683403286,0.36542126803384184,-0.2696924740821017,0.10339315316910576,0.15147387533769135
-0.8866499315531922,-1.0701898995868826,-1.1590779835964684,-0.9076317772611037,-0.48764895424986926,-1.064113115661702,1.2244083666174774,-0.830077629474458,0.34372890176457044,0.21890226775635147,1.5515165335625702,1.0960587789024396,1.6147417623949094,-0.2696924740821017,0.10832493757387027,-0.14131087204955595
-0.8145508591785017,-1.409361843286264,-1.4639102366839742,-1.212746674336941,-0.48764895424986926,-1.0677155487793195,1.2856938470537032,-0.8423251050700167,0.7888316327092795,0.2043358069542561,0.24397121834155075,0.20767615777821746,0.15002118279917503,-0.2696924740821017,0.10339315316910576,0.18404629317605262
-1.072276236873492,-1.5506834864943397,-1.6163263632277267,-1.2805499847982384,-0.48764895424986926,-1.0677155487793195,1.2856938470537032,-0.8435879322473551,-1.5617173122406307,0.20221532862387567,-0.3008393296672073,0.010257797528390337,-0.4961790729048255,-0.2696924740821017,0.10339315316910576,0.18404629317605262
-0.9099458212959032,-1.4376261719278791,-1.5694290935219566,-1.0771400534143467,-0.48764895424986926,-1.0677155487793195,1.2856938470537032,-0.8412227505619498,-0.0812050302070303,0.2501556676909226,0.2439712183415508,0.7999312385276989,-0.3669390217640254,-0.2696924740821017,0.09846136876434125,0.18404629317605262
-0.6421908572735596,-1.635476472419185,-1.7452938549185946,-1.2975008124135627,-0.48764895424986926,-1.0677155487793195,1.2856938470537032,-0.8574609088235987,2.1950283722005137,0.1398438670149075,-0.5187635488707105,0.20767615777821746,-1.013139277468026,-0.2696924740821017,-0.02483324135477152,0.18404629317605262
-0.7905330244662583,-1.4658905005694944,-1.370115697272434,-1.2975008124135627,-0.48764895424986926,-0.41567515449056197,0.9972631677323414,-0.8514779603475114,0.8420939902436102,0.22894620697263954,0.1350091087397992,0.20767615777821746,0.27926123393997504,-0.2696924740821017,0.8678197359076049,-1.3471971191318417
-1.041111221289985,-1.5224191578527244,-1.4287372844046464,-1.5517632266434271,-0.48764895424986926,0.538969621678061,1.0514616548444582,-0.8618306235939859,-2.1541021266944265,0.16116106158955473,-0.1918772200654557,-0.5326426931586343,0.06386114870530826,-0.2696924740821017,2.1747426031702,-1.0562525747667226
-1.1322698238193964,-1.60721214377757,-1.346667062419549,-1.7043206751813462,-0.3608826296190648,0.5641866535013831,1.2850889424244671,-0.8734597275595144,-3.076120977501378,0.03057321245790615,-0.6822067132733379,-0.9768340037207458,0.36542126803384184,-0.1291759072452792,2.2092650940035514,0.26222009598838
-0.868472035312323,-1.0701898995868826,-1.123905031317141,-1.6365173647200486,-0.28482283484058213,-0.974052287721266,1.2231520699431373,-0.8522380613647902,-0.6701894429310649,0.3456579354483039,1.3880733691599427,-1.4703799043453134,1.1839415919255756,-0.0448659671431857,0.10339315316910576,0.152450456494347
-0.6542238451794691,-1.2963045287198034,-1.4052886495517616,-0.9076317772611037,1.7434383592522893,-1.0677155487793195,1.2856938470537032,-0.8631603056792376,1.2838317783326134,0.21890226775635147,0.29845227314242656,0.5531582882154149,0.15002118279917503,2.0628825354091513,0.10339315316910576,0.4844771480373843
-0.7626705340534287,-1.3245688573614187,-1.4990831889633016,-0.8906809496457794,-0.48764895424986926,-1.0677155487793195,1.270363835449927,-0.8592074403410339,0.13126193577877007,0.2711352450640623,0.1350091087397992,0.4050945180280446,-0.19461895357629203,-0.41020904091892413,0.10339315316910576,0.4030919800860517
-0.7805970903017375,-1.3952296789654566,-1.5459804586690717,-1.0262875705683738,-0.48764895424986926,-1.0677155487793195,1.2291035787395708,-0.8658835188690179,-0.5467325940536035,0.18291785630395002,-0.24635827486633144,-0.0390967925340665,-0.3669390217640255,-0.29779578744946616,0.10339315316910576,0.2156421298577582
-0.7062585420015194,-1.409361843286264,-1.5342561412426292,-1.0601892257990224,-0.48764895424986926,-1.0677155487793195,0.867820406592598,-0.8665223108115996,0.018095982183759785,0.18186697196455984,-0.19187722006545566,-0.13780597265898006,-0.32385900471709206,-0.29779578744946616,0.10339315316910576,0.18404629317605262
-0.9135048321823759,-1.3387010216822262,-1.4052886495517616,-0.9584842601070765,-0.28482283484058213,-1.0677155487793195,0.8082794674545415,-0.8637195692377647,-1.8720653712934783,0.2474965967591314,0.0805280539389235,0.20767615777821746,0.15002118279917503,-0.07296928051055018,0.10339315316910576,0.18404629317605262
-0.6938504880466552,-0.8440752704539617,-1.4052886495517616,-0.653369363031239,-0.48764895424986926,-0.9488352558979438,0.7370101473597713,-0.861143116526714,0.13126193577877007,0.2899826889132926,2.0418460267704526,1.293477139152267,0.15002118279917503,-0.29779578744946616,0.2661420385263346,0.18404629317605262
-0.6913313706507875,-1.2256437071157658,-1.346667062419549,-0.9415334324917523,-0.46229568932370835,-1.0677155487793195,0.6769225003184883,-0.8720615889732505,0.15423720034145924,0.21890226775635147,0.5708575471468056,0.5531582882154149,0.36542126803384184,-0.2696924740821017,0.10339315316910576,0.18404629317605262
-0.665955522402759,-1.3245688573614187,-1.3349427449931062,-1.1788450191062925,-0.46229568932370835,-0.9380279565450915,0.6223214649829001,-0.8753438103951225,0.38567414248536835,0.21890226775635147,0.18949016354067488,0.20767615777821746,0.40850128508077505,-0.2696924740821017,0.11818850638339928,0.18404629317605262
-0.6839529752822725,-1.536551322173532,-1.6163263632277267,-1.314451640028887,-0.46229568932370835,-1.0677155487793195,0.5796333631543958,-0.889345529527253,0.22153084291557812,0.21890226775635147,0.1350091087397992,0.20767615777821746,0.15002118279917503,-0.2696924740821017,-0.059355732188123095,0.18404629317605262
-0.9099477652357909,-1.889855430193721,-1.6925344264996032,-1.7721239856426432,-0.48764895424986926,-1.0677155487793195,0.5468630945140859,-0.9037765974815618,-1.5479796058197453,0.06471886386212951,-1.2270172612820962,-0.10011526032612707,-0.12999892800589186,-0.29779578744946616,-0.03962859456906505,0.18404629317605262
-0.9048904340933916,-1.9746484161185665,-1.7496904739535106,-1.9924847446418594,-0.48764895424986926,-0.8551719948398903,0.522844610107889,-0.909983977900839,-0.43899497691111655,0.016002917710627694,-1.553903590087351,-0.6830199597551825,-0.34001401110969204,-0.2696924740821017,0.2168241944786895,0.18404629317605262
-0.8847564769277054,-2.0311770734017967,-1.8859856640359047,-1.9585830894112108,-0.48764895424986926,-0.6642430396061657,0.5048503256062203,-0.8985231224553325,0.13126193577877007,0.21890226775635147,-1.7718278092908544,-0.5843107796302688,-0.8408192092802924,-0.2696924740821017,0.36477772662162483,0.18404629317605262
-0.842364751094133,-1.7909302799480682,-1.803915442050807,-1.6873698475660217,-0.4369424243975475,-1.0677155487793195,0.4926161296239169,-0.8921083705415332,0.7015188484686566,0.37308567165057344,-1.5062326671365849,0.20536266136904022,-2.2947697846142936,-0.2134858473473727,-0.44896670016451945,0.18404629317605262
-0.725827727455077,-1.351508295597958,-1.1385604281001942,-1.66641306264317,-0.48764895424986926,-0.9632449883684137,0.4856355408382449,-0.8946290460305969,1.5807497888422883,0.40532002476650014,0.1350091087397992,0.20767615777821746,-0.39924903454922556,-0.2696924740821017,-1.0309172599267316,0.18404629317605262
-0.96876561159775,-1.3378177614121756,-0.9890753809130519,-1.6865752775215535,-0.48764895424986926,0.7767302074408123,0.4819731485498827,-0.9149750817955886,-1.006846422160523,0.09338174380274403,0.1350091087397992,0.09026621501245095,-0.043838893912025195,-0.2696924740821017,1.3511346075745267,0.18404629317605262
-0.9457793228695335,-1.3651988297837405,-0.8710994368094741,-1.646250847764786,-0.48764895424986926,0.22555794044534325,0.480464951694119,-0.9177398841811771,-0.8119164766583358,0.0999344926527235,-0.07610497861359458,-0.3990382755286241,0.38965377762274167,-0.2696924740821017,0.5965715936455568,0.18404629317605262
-1.0339114968670458,-1.310436693040611,-0.6901052865387676,-1.4378748536029673,-0.48764895424986926,0.8451764366755438,0.47963722725801033,-0.9188329308798169,-2.678573811186445,0.08549102480813847,-1.281498316082972,0.19379517932315118,1.054701540784776,-0.2696924740821017,1.4448385112650526,0.18404629317605262
-0.8439779925022539,-0.7875466131707314,-0.6666566516858826,-1.433107433336157,-0.2594695699144212,-0.13468537131640126,0.47944335925962805,-0.9087366908192525,-2.0048995279927793,0.21890226775635147,0.4074143827441783,-2.111989575157252,0.9012289800550758,-0.18538253398000817,0.10339315316910576,0.18404629317605262
-0.5763336043547075,-0.7592822845291162,-0.9363159524940606,-0.26350032787877997,-0.33552936469290395,-1.0280887844855278,0.47930063883974694,-0.9054759922559209,0.13126193577877007,0.26198898574285,0.24397121834155086,1.0960587789024396,-0.7546591751864259,-0.35400241418419515,-0.7646009020694481,0.18404629317605262
-0.5750574649930253,-0.9430004206996144,-1.1590779835964684,-0.6364185354159146,-0.48764895424986926,-1.0677155487793195,0.4792689822180093,-0.9109969739567789,0.13126193577877007,0.18903499231684207,-0.5732446036715866,-0.5819972832210912,-1.6593395331720264,-0.7474488013272981,0.04914352471669614,0.18404629317605262
-0.6097590789795927,-0.8582074347747691,-1.0183861744791582,-0.5686152249546175,-0.05664345050513415,-1.0677155487793195,0.4792643329097097,-0.907342254466398,-0.18522937320174396,0.23732828436555628,-0.5187635488707106,-0.38457892297126417,-1.142379328608826,-0.4664156676536531,0.0738024467405187,0.18403395186977708
-0.5199759282702534,-0.43424250515054236,-0.6080350645536701,-0.0939920517255369,0.12082940397799208,-1.0677155487793195,0.4792666575638595,-0.906543332224076,0.6336255337600182,0.27775248086951976,1.1156680951555635,0.997349598777526,0.5377413362215755,-0.2696924740821017,0.0738024467405187,0.18405246382919666
-0.42298304756502264,-0.5614319840378105,-0.6197593819801125,-0.36520529357072573,1.5659655047691627,-0.3940605557848573,0.4792654952367834,-0.9163232228220526,1.5182357939073425,0.21890226775635147,0.6253386019476812,0.3063853379031311,0.4946613191746423,0.854440060612478,0.9960461304314822,0.18404629317605262
-0.536012860598148,-0.4201103408297348,-0.6197593819801125,-0.1448445345715098,1.2363730607290713,-1.046100950073615,0.4789296625442206,-0.9205397475296659,0.8038542018601404,0.21890226775635147,0.6798196567485574,0.8492858285901557,0.45158130212770903,0.48909698683673974,0.10339315316910576,0.18226339823805784
-0.6354167985113619,-0.6886214629250784,-0.7135539213916527,-0.39910694880137443,2.9603950757080115,-1.0677155487793195,0.4666933060442607,-0.9277475956005812,-0.7753380408145057,0.18695799092300708,-0.5187635488707106,0.10896697765330383,-0.19461895357629222,2.4001222958175252,0.0738024467405187,0.11729589848739994
-0.6607005954882275,-1.0984542282284977,-0.9363159524940606,-0.9076317772611037,-0.33552936469290395,0.0706533163877931,0.4041404063848571,-0.9335343315082695,-1.0059354419700626,0.14187478438910142,-1.9352709736934817,-1.2729615440954862,-1.013139277468026,-1.253308441939859,1.6174509654318103,-0.4801251864292755
-0.7468382871607882,-1.1267185568701128,-1.1004563964642557,-1.0262875705683738,0.5518349077227271,-1.0352936507207626,0.5292462057036654,-0.9345293908816211,-0.8849424633844729,0.1292879427763167,-1.8263088640917302,-1.2729615440954862,-1.3146993967965592,-0.2696924740821017,0.10339315316910576,-0.5395507337158763
-0.656551999068706,-0.5190354910753876,-0.7018296039652103,-0.12789370695618554,-0.28482283484058213,-1.0677155487793195,0.6655456211615854,-0.9253301300231428,-0.06149876095852897,0.3273122016488246,0.788781766350309,1.5896046795270076,0.19310119984610824,-0.916068681531485,-0.27142246159299704,-0.09543422720673302
-0.420895027426641,-0.10920272577196835,-0.35010008117193464,-0.6025168801852662,-0.3608826296190648,-1.0677155487793195,0.8485782399752815,-0.9277050779449939,1.9649289596436217,0.3090784190445075,2.314251300774832,0.3063853379031309,1.4424216942071761,-0.4664156676536531,-0.4982845442121645,0.41064633426993724
-0.4443257922927485,-0.6179606413210406,-0.5611377948478999,-0.5177627421086446,-0.1834097751359386,-0.5993992434890517,0.7181896068944598,-0.9426824922609499,0.13126193577877007,0.21890226775635147,0.1350091087397992,0.4544491080905014,0.15002118279917503,-0.2696924740821017,0.36477772662162483,-0.281571067549469
-0.6470884422969383,-0.9006039277371918,-0.9245916350676181,-0.7381235011078605,0.7039544972796926,-0.6282187084299913,0.8636317237485209,-0.9473888027202884,-1.931704068706903,0.21890226775635147,-1.3359793708838479,-0.18716056272143677,-1.2285393627026928,0.7139234937756556,0.3253234513835087,0.4905634495861424
-0.6219470103295063,-0.8440752704539617,-0.8659700479354056,-0.6364185354159146,0.29830225846111835,-0.7939306318403937,0.8945394698042143,-0.9490206694534185,-1.7024050880860815,0.21890226775635147,-0.736687768074214,0.20767615777821746,-1.013139277468026,0.2642704798978237,0.09846136876434125,0.42804887488030097
-0.24319147781816156,-0.6744892986042709,-0.5494134774214574,-0.653369363031239,-0.28482283484058213,0.48853555803141674,0.8058950171371507,-0.9577410191454805,1.965679853446852,0.21890226775635147,0.1350091087397992,0.20767615777821746,0.19310119984610824,-0.38210572755155964,1.854176616860507,-0.1224708632340372
0.25075678672507246,-0.36358168354650455,-0.2680298591868369,-0.5008119144933203,-0.20876304006209945,-0.7903281987227763,0.573853601362441,-0.9974536120179583,7.990450210954962,0.21890226775635147,1.987364971969577,0.7505766484652422,1.722441805012243,-0.5788289211231111,0.10832493757387027,-1.518435996943261
-0.08744587273721603,-0.44837466947134985,-0.537689159995015,-0.6872710182618876,0.09547613905183117,-0.9524376890155614,0.7457271700158353,-1.018830980919796,4.405782270604398,0.21890226775635147,1.0067059855538123,0.10896697765330393,0.5377413362215755,-0.24158916071473727,0.009689249478580055,-1.4139901688510685
-0.6175931567277048,-0.928868256378807,-0.8190727782296354,-0.7720251563385092,-0.48764895424986926,-0.8839914597808298,1.0646040855663592,-1.0324880789886808,-0.7214718395134101,0.21890226775635147,-1.0090930420785929,-0.13780597265898006,-0.8408192092802924,-0.5788289211231111,0.10339315316910576,0.2788886102810706
-0.6606897322947384,-1.2680402000781885,-0.695967445251989,-0.8567792944151307,-0.48764895424986926,-1.0677155487793195,1.187774190071688,-1.0374920362486628,-1.114528243721811,0.15617294571620563,-2.3166383572996123,-0.28586974284635047,-0.3453990132405589,-0.5788289211231111,-0.14812785147388427,0.8379414043369658
-0.6109620347219686,-0.8723395990955767,-0.7838998259503078,-0.9076317772611037,0.07012287412567036,-1.0028717526622055,1.046739235516306,-1.032744832938372,-0.3688750534942944,0.23007031966232683,-0.5187635488707102,-0.18716056272143688,-0.3669390217640251,0.3485804199999173,-0.059355732188123095,0.08920397607103467
-0.5561246339792317,-0.6320928056418482,-0.6432080168329977,-0.31435281072475285,0.9321338816151404,-1.006474185779823,1.068947876903954,-1.0335900040840702,0.550239819819477,0.2704635378905218,1.0611870403546877,1.6883138596519214,0.32234125098690786,1.3040930744903099,-0.6758287827836869,0.18404629317605262
-0.524095365591458,-0.5755641483586179,-0.5025162077156873,-0.43300860403202307,-0.48764895424986926,0.17872630991631644,1.037769364014251,-1.0420644570031266,0.42338048339614176,0.21890226775635147,0.6253386019476818,1.3428317292147236,0.6669813873623759,-0.29779578744946616,0.9467282863838371,-0.14149437862898365
-0.46159769819646584,-0.7027536272458861,-0.5611377948478999,-0.8228776391844821,-0.48764895424986926,0.12108738003443732,1.1384831042836918,-1.0512219719882125,0.7012633359939445,0.21890226775635147,-0.13739616526457984,-0.9274794136582887,0.15002118279917503,-0.29779578744946616,0.4486180615026215,0.39318262479978505
-0.6020633640117349,-0.9147360920579994,-0.7956241433767504,-1.1618941914909682,-0.48764895424986926,-0.13108293819878383,0.7764908911598057,-1.0603899727660722,-1.149835896094483,0.17662903623148554,-1.1725362064812206,-1.9145712149074243,-0.9269792433741592,-0.2696924740821017,0.10339315316910576,-1.528590027668719
-0.6781428820056473,-0.9006039277371918,-0.6901052865387676,-1.1957958467216168,-0.46229568932370835,-0.4372897531962667,1.110323353543663,-1.0674521164812751,-2.094632380386736,0.12558343170725278,-1.2270172612820962,-2.013280395032338,-0.5392590899517588,-0.24158916071473718,-0.31580852123587766,0.18404629317605262
-0.43408523131285914,-0.349449519225697,-0.18595963720173933,-0.3482544659554015,-0.46229568932370835,-0.6174114090771389,1.0990894104293005,-1.057190836889821,-1.4080338590590233,0.35449433533031616,0.8977438759520604,0.750576648465242,1.5285817283010428,-0.2696924740821017,-0.42923956254546136,-0.025090038447679854
-0.265309511512932,-0.32118519058408174,-0.3735487160248196,-0.26350032787877997,-0.48764895424986926,1.1045516211439999,1.190049783676882,-1.071319047062858,0.13126193577877007,0.21890226775635147,1.0067059855538123,0.997349598777526,1.0547015407847757,-0.29779578744946616,2.07610691507491,0.18404629317605262
-0.15167593362051798,-0.2646565333008517,-0.4761364935061917,-0.5347135697239688,-0.48764895424986926,-0.3364216259029782,1.0422168532882268,-1.0787732677424504,0.13126193577877007,0.21890226775635147,0.4618954375450539,0.20767615777821746,0.15002118279917503,-0.41020904091892413,0.24148311650251206,-0.6007807623660744
0.35602856436452085,-0.5472998197170028,-0.6197593819801125,-0.3482544659554015,1.4391991801383583,-0.8011354980756287,1.2074134270341972,-1.088788737603995,4.761711147875335,0.21890226775635147,-0.627725658472462,0.750576648465242,-0.7546591751864258,1.641332834898684,-0.5328070350455161,0.27622776488048617
0.0746992968039967,-0.6603571342834632,-0.7252782388180953,-0.8398284667998063,-0.3608826296190648,-0.22834863237445485,1.2611059141243999,-1.0958663285690007,2.0867041192742306,0.18180792921060307,-0.4098014392689589,-0.08845138259652328,-1.142379328608826,-0.35400241418419515,0.10339315316910576,0.5612746515041386
-0.32427835626441615,-0.928868256378807,-0.6432080168329977,-1.263599157182914,3.4674603742312295,-1.0677155487793195,1.2597002309859822,-1.10034817226789,-2.3604592158104807,0.15967939518382526,-1.3359793708838479,-1.0261885937832023,-0.4638690601196258,3.889597904287844,-0.8977590809980899,0.4616305789052423
-0.13970469439339708,-0.10920272577196835,-0.3618243985983771,-1.0008613291453872,1.1096067360982667,-1.0677155487793195,1.1469164829896066,-1.0930591187824081,-1.8241802477166902,0.31521947887462615,1.8784028623678257,0.20767615777821746,0.19310119984610824,1.2759897611229456,-1.0457126131410253,-0.1371246282078915
-0.15362844971377193,-0.5190354910753876,-0.3735487160248196,-0.7381235011078605,-0.28482283484058213,0.36965526515004105,1.125555428207453,-1.1026003603966243,-1.9511699476475246,0.21890226775635147,0.29845227314242706,0.9973495987775263,0.10694116575224184,-0.18538253398000817,0.10339315316910576,0.0706430501781834
-0.05107418568815943,-0.5614319840378105,-0.2680298591868369,-1.1618941914909682,-0.48764895424986926,1.4035535699062478,0.9413043586405915,-1.1221918542973228,-1.224080520888758,-0.03997881439160987,-0.028434055662828625,-0.23651515278389368,0.23618121689304222,-0.2696924740821017,1.16865858459824,-0.7941202359489394
0.09753201428107294,-0.6886214629250784,-0.7487268736709802,-1.0262875705683738,-0.48764895424986926,-0.8984011922512997,1.2417028780171093,-1.1248069889644714,-1.1000578943887316,-0.07453508131160995,-0.5732446036715863,0.15832156771576064,-1.616259516125093,-0.2696924740821017,-2.11097804457016,1.605537192075662
0.23253978298763484,-0.7310179558875011,-0.20940827205462428,-1.3992057781055085,-0.48764895424986926,1.3603243724948384,0.9739455885337919,-1.1321679226464627,-2.0011826036668086,-0.17180211397752354,-0.7366877680742135,-0.8781248235958321,0.15002118279917503,-0.2696924740821017,0.10339315316910576,0.3573346145196443
0.46635115523027615,-0.4907711624337726,-0.29147849403972204,-1.0093367429530493,-0.48764895424986926,0.7190912775589332,0.4371401142833242,-1.114096404468212,-1.3444509287063513,-0.03030009678161246,0.1350091087397992,0.25703074784067426,-0.151538936529359,-0.2696924740821017,-0.7744644708789771,-2.492500389408684
0.6281553398169912,-0.5049033267545802,-0.20940827205462428,-0.8906809496457794,-0.48764895424986926,0.6254280165008796,0.6917172520201753,-1.0952373724973292,-1.194474401536508,-0.5233268744507935,-1.118055151680345,0.5531582882154149,0.15002118279917503,-0.2696924740821017,-0.02483324135477152,-0.6913443177289738
0.7735153839005804,-0.17986354737600616,0.30646169470884665,-1.1279925362603196,-0.48764895424986926,1.4287706017295698,0.70529149193136,-1.0390672669344942,-0.9284265149478634,-0.8394856388089067,-0.19187722006545546,-0.4832881030961776,0.903921481120509,-0.2696924740821017,1.0749546809077144,0.18404629317605262
0.9303673194765328,-0.09507056145116084,0.10128613974610255,-1.0771400534143467,-0.48764895424986926,1.421565735494335,0.6702955627501983,-0.9589710310720566,0.42202991745835994,-0.3293042573891563,-0.08291511046370421,-2.6548900658442762,0.052081456544037764,-0.2696924740821017,1.1933175066220625,0.07032114905359961
0.8984861335684559,-0.038541904167930546,-0.23285690690750946,-0.0939920517255369,-0.05664345050513415,-0.8984011922512997,1.0220130386717479,-0.9174840877056315,-0.15950604590081974,0.0036622920494643317,-0.4259755024129687,-0.8781248235958321,-1.4102831846194426,0.20806385316309473,-1.80520741147476,1.9375464708037111
0.8897046709985186,0.21230401252640346,0.29327183760409875,0.499286914810814,-0.48764895424986926,-0.4733140843724411,0.8566090690529263,-0.9011952471450925,-0.2870119853214021,-0.12862376470442027,0.5410632203025761,0.8492858285901561,0.5229325803616925,-0.2696924740821017,-1.2232568517125475,1.1731620482035319
0.9869536943713255,0.2078877111761511,0.19178321488145553,0.2789261558115979,-0.48764895424986926,0.4957404242666516,0.40864435342426075,-0.8748953178926423,0.5999343888803964,0.21890226775635147,0.5240378906773024,0.20767615777821746,0.38460533812505376,-0.2696924740821017,0.10339315316910576,-1.2050281684776618
0.9888913450419105,0.10697522532288475,0.1279406426452804,0.2789261558115979,0.830720821910497,0.3120163352681619,0.43889361758354517,-0.8601750927419092,0.6176064659577847,0.4134146329592714,0.1350091087397992,0.20767615777821746,0.15002118279917503,1.1916798210208521,-0.10374179183100368,-1.523772979960117
