features,values
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7093210418495757
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.713732806555458
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7157374890254609
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7176763242610475
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7078577699736611
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7132938249926838
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7142376353526487
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7152326602282705
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7241074041556922
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7269681006731051
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.727963125548727
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7172300263388937
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7162203687445126
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7196444249341528
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7211150131694467
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7186640327772902
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7172153936201346
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7240854550775532
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7215978928884987
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7093210418495758
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7147424641498391
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7152546093064092
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7240781387181738
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7182104184957564
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7177129060579458
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7235806262803629
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7103306994439568
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.721144278606965
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7118890839918056
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7187079309335673
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7103526485220956
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.716725197541703
"['temperature', 'tavg', 'tmax', 'tmin', 'prcp', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7211589113257245
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.718649400058531
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7220807726075505
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7181957857769973
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7078650863330407
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7172080772607552
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7128255779923908
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7152546093064092
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.71181592039801
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7118378694761487
"['temperature', 'tavg', 'tmax', 'tmin', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7206394498097747
"['temperature', 'tavg', 'tmax', 'tmin', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7103453321627158
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7245610184372256
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7260316066725198
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.718685981855429
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7196590576529119
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7304433713784022
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7235879426397425
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7186713491366695
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7235586772022242
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7260169739537604
"['temperature', 'tavg', 'tmax', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7167032484635647
"['temperature', 'tavg', 'tmax', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7196663740122915
"['temperature', 'tavg', 'tmax', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7176616915422886
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7323748902546093
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7221319871232074
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7172080772607551
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7167325139010825
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.71472783143108
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7231343283582089
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7152107111501317
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.728050921861282
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7319285923324554
"['temperature', 'tavg', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7191761779338602
"['temperature', 'tavg', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.719161545215101
"['temperature', 'tavg', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7122841673983025
"['temperature', 'tavg', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7289727831431081
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7201199882938251
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.717690956979807
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7255414105940884
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.716710564822944
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7176324261047701
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7191981270119986
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7215905765291191
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7171934445419957
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.734401521802751
"['temperature', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7216125256072579
"['temperature', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7191834942932398
"['temperature', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7274802458296753
"['temperature', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7166812993854258
"['temperature', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.724553702077846
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun']",0.7200907228563068
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_humidity']",0.7275021949078136
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_tsun', 'dif_humidity']",0.7142669007901669
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7186640327772901
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7152180275095114
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7353745976002339
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7127597307579748
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7128036289142521
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7245683347966053
"['tavg', 'tmax', 'tmin', 'prcp', 'tsun', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7216052092478784
"['tavg', 'tmax', 'tmin', 'prcp', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7235806262803629
"['tavg', 'tmax', 'tmin', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7171861281826165
"['tavg', 'tmax', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7270046824700028
"['tavg', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7275021949078138
"['tmax', 'tmin', 'prcp', 'tsun', 'humidity', 'weight', 'dif_temperature', 'dif_weight', 'dif_tavg', 'dif_tmin', 'dif_tmax', 'dif_prcp', 'dif_tsun', 'dif_humidity']",0.7226075504828796
