date,temperature,tavg,tmax,tmin,prcp,tsun,humidity,weight,activity
2017-01-01,-2.167015093269913,-3.6400000000000006,-3.7,-2.9000000000000004,-0.5599999999999999,-33,2.0468402777777897,0.02502818055553746,LOW
2017-01-02,-0.36202575944218385,0.26,-0.19999999999999996,0.6999999999999997,0.2400000000000001,-27,2.857465277777763,0.02502818055553746,LOW
2017-01-03,0.8949524108476719,1.6600000000000001,1.5000000000000002,2.5,-0.45999999999999996,8,1.236215277777788,0.0076843611111101495,LOW
2017-01-04,1.56246731120999,2.26,1.7,2.9,1.3399999999999999,-9,1.1406597222222246,-0.03524834722220049,HIGH
2017-01-05,0.07162113065443565,-0.54,0.7,-3.2,-0.5599999999999999,62,-7.281180555555565,-0.022492374999998788,HIGH
2017-01-06,-2.121772427536232,-1.3062500000000004,-3.46,-2.4174999999999995,-0.04,362,2.0868611111111335,-0.21164680555556714,HIGH
2017-01-07,-3.8327833272946856,-0.20000000000000018,-3.16,-0.6800000000000006,0.060000000000000005,-87,-0.3811250000000115,-0.11921402777777956,LOW
2017-01-08,0.6284470320048308,0.06874999999999964,2.14,-0.5674999999999999,0.060000000000000005,-117,0.6726944444444598,0.14573812499998695,LOW
2017-01-09,2.4755232850241544,1.0687499999999996,2.14,3.3325,-0.04,-117,0.7080416666666594,0.11434416666668312,HIGH
2017-01-10,2.850585437801932,0.3687499999999997,2.3400000000000003,0.3325,-0.04,-39,-3.0864722222221985,0.07077854166666953,HIGH
2017-01-11,-0.48264531099033725,-0.28,0.5,-0.9,-0.05999999999999983,-19,2.8134138888888884,0.1498854305555426,LOW
2017-01-12,1.6648931551932362,2.02,0.7999999999999998,2.7,2.24,-7,-0.6579055555555584,0.09634702777776027,HIGH
2017-01-13,0.7309664945652177,0.52,1.7999999999999998,-0.4,-0.7599999999999999,-19,-4.221648611111121,-0.040501027777779086,HIGH
2017-01-14,-0.7635083846618347,-0.48,-1.5,0.19999999999999996,-0.8599999999999999,10,0.12328194444442886,-0.1394106805555566,LOW
2017-01-15,-1.1497059541062802,-1.78,-1.6,-1.6,-0.5599999999999999,34,1.9428583333333336,-0.0663207499999956,HIGH
2017-01-16,-0.7097383665458943,0.11999999999999966,-1.58,0.8400000000000007,0.0,-165,2.2829180555555553,0.1149751666666603,LOW
2017-01-17,-1.1406105283816426,0.5199999999999996,-0.5800000000000001,1.6400000000000006,0.0,-141,-0.3546513888888825,0.22186829166665945,LOW
2017-01-18,-0.16029303140096607,-0.28000000000000025,-1.08,-0.05999999999999961,0.0,32,-1.6548319444444388,0.06740488888888763,LOW
2017-01-19,-0.14721692934782693,-1.08,-0.08000000000000007,-1.46,0.0,134,2.602154166666665,-0.16225788888887394,HIGH
2017-01-20,2.157858855676329,0.7199999999999998,3.32,-0.96,0.0,140,-2.875588888888913,-0.24199045833332633,HIGH
2017-01-21,1.454354625603865,0.7224999999999997,2.935,-0.27500000000000036,0.0,219,-5.733047222222211,0.004915944444427112,HIGH
2017-01-22,0.8119797765700474,-1.0775000000000006,0.8350000000000001,-1.2750000000000004,0.0,183,-2.77706805555556,-0.0035219027777841916,LOW
2017-01-23,-1.654351201690821,-0.6275000000000004,-3.165,0.0,0.0,153,3.4552236111111228,0.014975874999990424,LOW
2017-01-24,-1.5822547946859902,0.45999999999999996,0.05999999999999961,-0.375,0.0,-278,3.1473069444444093,-0.020537527777761966,LOW
2017-01-25,0.9702715942028997,0.5225,-0.6649999999999998,1.9249999999999998,0.0,-278,1.9075847222222109,0.004167611111114411,HIGH
2017-01-26,0.21304377717391354,0.5,-0.5,2.1400000000000006,-1.1800000000000002,73,-5.755244444444429,0.14018198611111643,HIGH
2017-01-27,-0.2699538224637674,-0.19999999999999996,0.3999999999999999,-0.4599999999999991,-1.1800000000000002,139,-1.4173694444444607,-0.013535097222238335,HIGH
2017-01-28,-1.3470775543478268,-2.4000000000000004,-2.8,-1.759999999999999,-1.1800000000000002,115,1.4706166666666576,0.005932472222220042,LOW
2017-01-29,-0.5638667300724638,-0.9000000000000001,0.3999999999999999,-2.259999999999999,-1.1800000000000002,37,4.015616666666659,-0.06986474999998649,LOW
2017-01-30,1.9678543297101454,3.0,2.5,2.3400000000000007,4.720000000000001,-364,1.6863805555555444,-0.06271461111110455,LOW
2017-01-31,-0.7333829015700477,-0.23999999999999977,-1.2400000000000002,0.040000000000000036,-0.44000000000000006,-68,0.46169444444441865,0.09639065277777803,HIGH
2017-02-01,-0.7629302143719787,-1.4399999999999997,-2.1400000000000006,-0.66,-0.040000000000000036,-32,-0.5700416666666541,0.05367836111111757,HIGH
2017-02-02,-0.6056446014492742,-0.43999999999999995,-1.2400000000000002,0.3400000000000001,-0.3400000000000001,-68,-0.4617083333332914,0.03792225000000826,LOW
2017-02-03,1.0551860899758463,0.8599999999999999,2.8599999999999994,0.3400000000000001,-0.3400000000000001,-26,1.348083333333335,-0.037118097222226254,HIGH
2017-02-04,1.0467716274154562,1.2600000000000002,1.7599999999999998,-0.06000000000000005,1.1600000000000001,195,-0.778027777777794,-0.1508731666666634,HIGH
2017-02-05,1.8893087681159422,2.64,3.2199999999999998,2.28,-0.06,201,0.9232222222222077,0.21102549999999098,HIGH
2017-02-06,1.1073724456521763,1.6400000000000001,1.5200000000000005,1.58,-0.06,-152,-0.027472222222229448,0.08659063888887886,HIGH
2017-02-07,1.0326446225845398,0.43999999999999995,0.6200000000000001,0.48,0.24,-38,0.06898611111112984,0.03221890277777817,HIGH
