date,temperature,tavg,tmax,tmin,prcp,tsun,humidity,weight,activity
2017-01-01,-3.638935786122415,-4.800000000000001,-4.4,-5.2,-0.1,-24,1.8529166666666868,0.060276527777737954,LOW
2017-01-02,-1.8339464522946862,-0.9,-0.8999999999999999,-1.6,0.7000000000000001,-18,2.66354166666666,0.060276527777737954,LOW
2017-01-03,-0.5769682820048305,1.2000000000000002,1.1,1.8,0.0,30,1.042291666666685,0.04293270833331064,LOW
2017-01-04,0.6675149003623182,1.8,1.2999999999999998,2.2,1.7999999999999998,12,0.9467361111111217,-0.0074824999999947295,HIGH
2017-01-05,-1.4002995621980667,-1.7,0.2999999999999998,-5.5,-0.1,84,-7.5104513888888675,0.012755972222201706,HIGH
2017-01-06,-4.597295712560387,-2.375,-6.1,-4.85,-0.1,468,1.4141666666666737,-0.32599097222225026,HIGH
2017-01-07,-6.308306612318839,-1.2687499999999998,-5.800000000000001,-3.1125000000000007,0.0,6,-1.0538194444444713,-0.22607569444446796,LOW
2017-01-08,-1.937622871376811,-1.5,-1.3000000000000003,-3.2,0.0,-30,1.0538194444444713,0.07495958333331743,LOW
2017-01-09,-0.3750621527777782,0.0,-1.5,0.9,-0.3,-30,2.2928472222221927,0.1428114583333837,HIGH
2017-01-10,0.0,-0.5,-0.2999999999999998,-1.4,-0.1,48,-1.5016666666666652,0.15278423611115244,HIGH
2017-01-11,0.7177632246376815,1.5,3.4,0.7000000000000002,1.0,-30,0.0,0.09074673611107897,LOW
2017-01-12,2.865301690821255,3.8,3.6999999999999997,4.300000000000001,3.3,-18,-2.930000000000007,0.03720833333329665,HIGH
2017-01-13,1.9313750301932364,2.3,4.699999999999999,1.2000000000000002,0.30000000000000004,-54,-6.493743055555569,0.0,HIGH
2017-01-14,0.3861975694444455,1.3,0.10000000000000009,1.8000000000000003,0.3,-48,-1.8195763888889047,-0.07308993055556101,LOW
2017-01-15,-0.3861975694444455,0.5,0.0,1.4,0.6,-150,0.6311111111111103,0.023770416666678784,HIGH
2017-01-16,-1.8231540760869573,-0.6000000000000001,-3.8,-0.7999999999999998,0.0,-24,3.3711111111111336,-0.05757361111111692,LOW
2017-01-17,-1.9731631642512082,0.0,-2.1,0.7999999999999998,0.0,-174,0.7335416666666958,0.10689312499999915,LOW
2017-01-18,-0.6066480978260862,-0.3999999999999999,-1.0,0.0,0.0,0,-0.9709444444444415,0.0,LOW
2017-01-19,-0.5935719957729471,-0.9999999999999996,0.5,-1.4000000000000004,0.0,102,2.9568055555555475,0.0,HIGH
2017-01-20,1.7115037892512088,0.8000000000000003,3.9,-0.9000000000000004,0.0,78,-2.5209375000000307,-0.0008708333333160567,HIGH
2017-01-21,0.6423748490338177,0.0,2.1,-1.0999999999999996,0.0,60,-6.327090277777785,-0.009189097222247256,HIGH
2017-01-22,-0.15829181763285227,-1.6000000000000005,-0.10000000000000003,-1.9000000000000004,0.0,0,-3.5877083333333246,-0.008437847222211303,LOW
2017-01-23,-3.108705827294686,-1.1500000000000004,-4.5,-0.125,0.0,-30,2.5419444444444395,0.010808263888876013,LOW
2017-01-24,-3.33368300120773,-0.26249999999999973,-2.8750000000000004,-0.5,0.0,-462,1.2397222222221984,-0.017015624999977774,LOW
2017-01-25,-1.3392259359903367,-1.0,-3.9,1.2999999999999998,0.0,-438,-0.9626388888888755,0.024705138888876377,HIGH
2017-01-26,0.7769105072463773,1.4000000000000001,0.0,2.5999999999999996,0.0,6,-6.39745833333329,0.0,HIGH
2017-01-27,0.0,0.0,0.0,0.0,0.0,102,-2.0595833333333218,-0.019467569444458377,HIGH
2017-01-28,-1.5601213315217404,-2.9000000000000004,-3.1999999999999997,-3.8999999999999995,0.0,438,0.5513194444444736,0.019467569444458377,LOW
2017-01-29,-2.531721059782609,-3.9000000000000004,-1.1999999999999997,-4.6,0.0,360,3.373402777777798,-0.007150138888881941,LOW
2017-01-30,-1.8464629227053155,-0.6000000000000001,0.0,-3.6,5.9,-264,1.0441666666666833,0.007150138888881941,LOW
2017-01-31,0.0,0.20000000000000018,0.0,0.10000000000000009,0.0,-264,0.0,0.0,HIGH
2017-02-01,-0.1572856129227045,-0.9999999999999998,-0.9000000000000004,-0.6,0.30000000000000004,-120,-1.0317361111110728,0.0,HIGH
2017-02-02,0.0,0.0,0.0,0.40000000000000013,0.0,-156,-0.9234027777777101,0.0,LOW
2017-02-03,1.6608306914251205,1.2999999999999998,4.1,0.40000000000000013,0.0,0,1.5114583333333087,0.0,HIGH
2017-02-04,1.6524162288647304,1.7000000000000002,3.0,0.0,1.5,222,-0.40583333333337634,0.0,HIGH
2017-02-05,2.0755282004830917,1.9000000000000004,2.5999999999999996,1.2,0.0,354,0.8542361111110779,0.0,HIGH
2017-02-06,1.2935918780193258,1.2000000000000002,0.9000000000000004,1.0999999999999999,0.0,0,-0.09645833333335929,0.0,HIGH
2017-02-07,0.23079507850241576,-0.2999999999999998,-0.9000000000000004,-0.19999999999999998,0.3,0,0.0,0.0,HIGH
2017-02-08,-1.3381555253623176,-2.2,-2.0999999999999996,-1.4000000000000001,0.0,114,0.208819444444444,0.0,HIGH
2017-02-09,-3.5176996829710134,-4.0,-6.699999999999999,-2.6999999999999997,0.0,-378,-1.2150694444444383,0.0,LOW
2017-02-10,-2.0593045440821225,-2.7,-6.3,0.0,0.0,-378,-1.0936805555555367,0.0,LOW
2017-02-11,0.350086548913044,-1.1,0.0,-1.7999999999999998,0.0,246,2.525555555555542,0.0,HIGH
