0,1,2,3,4,5,6,7,8
-1.9049674438416244,-1.9011607952843252,-1.0653079263618974,1.2663275542159558,-1.7698146988085333,-1.9350564521390103,-1.343178653345875,-0.322944822555469,-0.13761802716604135
-1.501242923254113,-1.3258917765505402,-1.041684672687649,1.3290787232225005,-0.6139402661831475,0.07557314488720708,-0.022452921441601527,-0.1237854654607119,-0.1044612036137396
-1.3051481561116074,-1.0382572671836479,-0.8999451506421584,1.2035763852094088,0.718242955455695,0.9004468257184756,0.6945124758778615,-0.2980499029186244,0.12763656125237266
-1.2820781835066066,-0.9743384873243386,-0.9708149116649036,1.196179348581891,1.1457044325210908,1.2097744560302013,0.7699825177009625,0.1500586505445791,-0.004990732956834348
-1.3974280465316098,-1.949099880178807,-0.6873358675739225,0.5442375473581714,-0.3362425847307914,-0.3368636955284272,0.39263230858545584,-0.322944822555469,0.4260479732230884
-2.10106221098413,-1.8452318629074294,0.8245523675779768,1.2323635444683865,-2.3835267664988575,-0.6848572796291187,-1.9846740088422365,-0.322944822555469,2.514927857018099
-2.066457252076629,-1.5675846628935541,-0.9471916579906552,1.0413146456999722,-3.848696997156706,-0.4754166966055543,-1.9846740088422365,-0.2980499029186244,0.028166090595467402
-1.4551029780441114,-1.5496075060581234,-1.0653079263618974,1.1228917029838217,-1.0498097713064658,-0.3368636955284272,0.015282099469949219,-0.2980499029186244,-0.1044612036137396
-1.4551029780441114,-0.9263994024298564,-1.0653079263618974,1.1256279614455977,-0.04918115250834942,0.1786823549911156,0.015282099469949219,-0.322944822555469,-0.13761802716604135
-1.4320330054391108,-1.405790251374677,-0.7582056285966678,0.8318914219367569,0.1585313964611899,-0.1821998803725644,-0.2865980678224561,-0.3727346618291583,0.2934206790138814
-1.0398434711540996,-1.0702166571133027,-1.0653079263618974,0.9481367126587279,0.6181707663393888,0.8488922206665213,0.9963926431702665,-0.09889054582386726,-0.13761802716604135
-1.0052385122465985,-0.49494763837951794,-1.0180614190134005,0.6794189293013854,1.993405932342892,2.03464813686147,1.1095977059049185,0.4736926058235595,-0.07130438006143786
-0.8898886492215953,-0.9903181822891659,-1.0653079263618974,0.4035465557931974,1.395340376643513,1.2613290610821555,1.4869479150204252,-0.27315498328177973,-0.27024532137524837
-1.2705431972041061,-0.8944400125002018,-0.9471916579906552,0.7398913164573465,0.4383123927516542,0.8488922206665213,0.2416922249392532,-0.2980499029186244,-0.2370884978229466
-1.2820781835066066,-1.182074521867094,-0.8526986432936615,0.8807462684998938,-0.05631202202675054,0.1786823549911156,0.16622218311615186,-0.22336514400809046,-0.8007544982120763
-1.7204076630016192,-1.8692014053546704,-0.2621173014374509,1.1104092036748867,-0.7966481646584079,-0.13064527532061015,-1.2299735906112228,-0.2980499029186244,-0.1044612036137396
-1.6050577999766158,-1.7413638456360516,-0.16762428674045715,0.9062327151939777,-1.072568972755273,0.1786823549911156,-0.5884782351148616,-0.2980499029186244,-0.9333817924212834
-1.6627327314891176,-2.0130186600381164,0.5174500698127472,0.8055846352794763,-0.1974835650600432,-0.02753606521670149,-0.17339300508780417,-0.2980499029186244,-0.13761802716604135
-1.5473828684641142,-2.2367343895456995,0.9190453822749705,1.1351215418846952,0.1910001853624518,-0.336863695528427,0.39263230858545584,-0.2980499029186244,0.4260479732230884
-1.155193334179103,-2.156835914721563,0.9426686359492189,0.71108480448626,1.6671186948957635,0.6942284055106585,1.6756230195781787,-0.2980499029186244,0.45920479677539017
-1.362823087624109,-2.1887953046512174,0.895422128600722,0.6206237771946852,0.6023625409422482,0.281791565095024,0.9963926431702665,-0.2980499029186244,0.3597343261184849
-1.6050577999766158,-2.348592254299491,0.7536826065552314,0.8494486324203822,0.08963367783433775,-0.646191325840153,0.015282099469949177,-0.2980499029186244,0.028166090595467402
-2.066457252076629,-2.144851143497942,0.6355663381839893,1.3318956179847241,-1.7997448661351343,-0.41419560310635883,-1.4941187369920776,-0.2980499029186244,-0.2370884978229466
-1.6944539438209936,-2.2047749996160446,-1.0653079263618974,1.3080595275730842,-1.9438151708049909,0.04335151672973577,-0.8809246471793795,-0.2980499029186244,-2.5249093229317676
-1.7780825945141208,-1.8372420154250155,-1.0653079263618974,1.212091578536431,-0.6666098790900252,0.07557314488720718,-1.1545035487881217,-0.2980499029186244,-2.3922820287225606
-1.328218128716608,-1.4217699463395046,0.6591895918582378,0.7913775942916834,0.6885161401297584,0.9004468257184756,0.20395720402770254,-0.2980499029186244,0.06132291414776915
-1.2244032519941048,-1.8372420154250155,0.9190453822749705,1.1271761784141474,0.1910001853624518,0.1786823549911156,0.20395720402770254,-0.2980499029186244,0.5918320909845972
-1.5935228136741155,-2.044978049967771,0.8245523675779768,1.3507376335221122,-0.8080663050058305,-1.316401191515559,-1.003563465141919,-0.2980499029186244,2.481771033465797
-1.2244032519941048,-2.124876524791908,0.5174500698127472,1.5477482427701144,-1.4302568429747913,-1.8319472420351013,-0.24886304691090533,-0.2980499029186244,2.0175755037335725
-0.982168539641598,-1.3898105564098497,-1.0653079263618974,1.367440099221019,-0.9914329975637788,-0.13064527532061015,0.20395720402770254,1.1458554360183648,-1.4307341457058096
-0.982168539641598,-0.7026836729222735,-1.0653079263618974,1.2866102716546304,0.1910001853624518,0.2817915650950242,0.20395720402770254,-0.322944822555469,-1.4307341457058096
-1.085983416364101,-0.8145415376760651,-0.9235684043164067,1.2067427039402268,0.09027802862170808,-0.43997290563233576,-0.13565798417625363,-0.22336514400809046,-0.004990732956834348
-0.982168539641598,-0.6547445880277916,-1.0653079263618974,1.2151288791865422,-0.7246180394409901,0.07557314488720698,-0.17339300508780417,-0.2980499029186244,-0.20393167427064485
