date,temperature,tavg,tmax,tmin,prcp,tsun,humidity,weight,activity
2017-01-01,-2.2386362239243485,-3.9000000000000004,-3.9,-3.6,-0.1,-30,0.9061805555555651,0.04752055555553625,LOW
2017-01-02,-0.4336468900966195,0.10000000000000009,-0.4,1.4,0.7000000000000001,-24,1.7168055555555384,0.04752055555553625,LOW
2017-01-03,1.2569781702898557,1.5,1.3000000000000003,3.2,0.0,18,0.09555555555556339,0.030176736111108937,LOW
2017-01-04,1.924493070652174,2.1,1.5,3.6,1.7999999999999998,-6,-0.09555555555556339,-0.03887645833329856,HIGH
2017-01-05,0.0,-0.8,0.4999999999999999,-3.9,-0.1,66,-8.42184027777779,0.0,HIGH
2017-01-06,-4.020327430555556,-1.675,-5.800000000000001,-2.7499999999999996,-0.1,438,1.3788194444444741,-0.32599097222225026,HIGH
2017-01-07,-6.308306612318839,-0.5687499999999999,-5.5,-1.0125000000000006,0.0,0,-1.0538194444444713,-0.22607569444446796,LOW
2017-01-08,-1.8470762530193234,-0.30000000000000004,-0.20000000000000007,-0.8999999999999999,0.0,-30,1.0538194444444713,0.07495958333331743,LOW
2017-01-09,-0.3750621527777782,0.0,-0.20000000000000007,0.9,-0.1,-12,1.0891666666666708,0.1428114583333837,HIGH
2017-01-10,-0.43690015096618406,-1.8,-1.4,-2.6,-0.3,66,-1.5016666666666652,0.09924583333337011,HIGH
2017-01-11,0.28086307367149743,0.19999999999999996,2.0,-0.5,0.7000000000000001,-12,0.8705555555555549,0.0,LOW
2017-01-12,2.428401539855071,2.5,2.3,3.1,3.0,-18,-2.600763888888892,0.0,HIGH
2017-01-13,1.4944748792270524,1.0,3.3,0.5,0.0,-54,-6.1645069444444545,0.0,HIGH
2017-01-14,0.0,0.0,0.0,1.1,-0.10000000000000003,-24,-1.8195763888889047,-0.07308993055556101,LOW
2017-01-15,0.0,0.0,0.0,0.0,0.3,-150,0.0,0.023770416666678784,HIGH
2017-01-16,-1.1560934329710144,-0.6000000000000001,-3.8,-0.7999999999999998,0.0,-24,2.9668055555555526,-0.05757361111111692,LOW
2017-01-17,-1.5869655948067627,0.0,-2.1,0.7999999999999998,0.0,-174,0.32923611111111484,0.10689312499999915,LOW
2017-01-18,-0.6066480978260862,-0.3999999999999999,-1.0,0.0,0.0,-60,-0.9709444444444415,0.0,LOW
2017-01-19,0.0,-0.9999999999999996,0.5,-0.5750000000000011,0.0,42,2.9568055555555475,0.0,HIGH
2017-01-20,2.305075785024156,1.0,3.9,0.0,0.0,48,-2.5209375000000307,-0.0008708333333160567,HIGH
2017-01-21,0.6423748490338177,0.19999999999999973,2.1,-0.1999999999999993,0.0,36,-6.646326388888895,-0.009189097222247256,HIGH
2017-01-22,-0.15829181763285227,-1.6000000000000005,-0.5,-1.1999999999999993,0.0,0,-3.6903472222222433,-0.008437847222211303,LOW
2017-01-23,-3.108705827294686,-1.35,-6.1000000000000005,0.0,0.0,-30,2.644583333333358,0.010808263888876013,LOW
2017-01-24,-3.0366094202898553,-0.0625,-0.8750000000000004,-1.0,0.0,-462,1.2397222222221984,-0.017015624999977774,LOW
2017-01-25,-1.3392259359903367,0.0,-1.5999999999999999,1.2999999999999998,0.0,-438,-1.2397222222221984,0.024705138888876377,HIGH
2017-01-26,0.7769105072463773,1.4000000000000001,0.0,2.5999999999999996,0.0,6,-6.9824583333333266,0.0,HIGH
2017-01-27,0.0,0.0,0.0,0.0,0.0,102,-2.3366666666666447,-0.019467569444458377,HIGH
2017-01-28,-1.5601213315217404,-2.9000000000000004,-3.1999999999999997,-3.8999999999999995,0.0,78,0.8284027777777965,0.019467569444458377,LOW
2017-01-29,-2.531721059782609,-3.9000000000000004,-1.1999999999999997,-4.6,0.0,0,3.373402777777798,-0.007150138888881941,LOW
2017-01-30,-1.8464629227053155,-0.6000000000000001,0.0,-3.6,5.800000000000001,-42,0.21576388888888687,0.007150138888881941,LOW
2017-01-31,0.0,0.20000000000000018,0.0,0.10000000000000009,-0.1,-42,-0.8284027777777965,0.0,HIGH
2017-02-01,-0.1572856129227045,-1.2,-0.9000000000000004,-0.7000000000000001,0.30000000000000004,-6,-1.0520833333333144,0.0,HIGH
2017-02-02,-1.5045380887681148,-0.9000000000000004,-1.9000000000000004,0.0,0.0,-42,-0.9234027777777101,0.0,LOW
2017-02-03,0.15629260265700573,0.39999999999999947,2.1999999999999993,0.0,0.0,0,1.7202777777777527,0.0,HIGH
2017-02-04,0.1478781400966156,0.7999999999999998,1.0999999999999996,-0.40000000000000013,1.5,108,-0.40583333333337634,0.0,HIGH
2017-02-05,0.7819363224637659,1.0,1.6999999999999993,0.7999999999999998,-0.1,240,0.8542361111110779,0.0,HIGH
2017-02-06,0.0,0.0,0.0,0.5,0.0,-114,-0.09645833333335929,0.0,HIGH
2017-02-07,0.0,0.0,-0.9000000000000004,0.0,0.3,-108,0.0,0.0,HIGH
2017-02-08,-0.350086548913044,-0.4999999999999999,-1.0,-0.19999999999999996,0.0,222,0.0,0.0,HIGH
2017-02-09,-3.3068004227053116,-2.9,-5.6,-2.6999999999999997,0.0,-156,-1.3115277777777976,0.0,LOW
2017-02-10,-2.0593045440821225,-1.5999999999999999,-5.2,0.0,0.0,-378,-1.190138888888896,0.0,LOW
2017-02-11,0.350086548913044,0.0,0.0,-1.5999999999999999,0.0,72,2.525555555555542,0.0,HIGH
2017-02-12,-0.4469180253623186,-1.9,-7.8,0.3999999999999999,0.0,-414,3.210763888888863,0.0,LOW
